SNID,File_key,Galaxy_Key,RA_Galaxy,Dec_Galaxy,Position_Angle,Major_Axis,Minor_Axis,Mag,Mag_Error,Flux,Flux_Error,CXX,CXY,CYY,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2
2002dp,hst_15640_45_wfc3_ir_f160w_idxb45_drz,566,352.1209722,22.4079027,30.58,8.754,6.493,-6.967,0.0051,612.0822,2.89661,0.015811274,-0.0093450295,0.020956988,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.7073144958179802e-21,1.84775271573553e-21,3.56250007947285e-05
2002dp,hst_skycell-p1846x08y13_wfc3_ir_f160w_all_drz,567,352.1246948,22.3969143,-60.62,14.702,5.799,-8.6487,0.0001,2880.59,0.269171,0.023690652,0.021468284,0.010669914,2024-11-22,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2002dp,idxb49030_drz,568,352.1112396,22.4020119,74.71,4.492,4.104,-13.2581,0.0,201018.3,2.149843,0.058699802,-0.0050023012,0.050233863,2025-04-04,HST,WFC3,F160W,-4.7915699590673e-06,3.53012965619079e-05,3.53012965619079e-05,4.79156995906732e-06
2002dp,idxb45030_drz,569,352.1311857,22.4359162,68.05,93.698,59.02,-10.3242,0.0021,13480.07,26.10215,0.00026288332,-0.0001200779,0.00013810027,2025-04-04,HST,WFC3,F160W,1.63216745596532e-05,3.16661273475804e-05,3.16661273475804e-05,-1.6321674559653e-05
2002dp,hst_15640_44_wfc3_ir_f160w_idxb44_drz,570,352.1235763,22.3967172,19.13,0.997,0.714,-8.7728,0.0001,3229.5,0.2606035,1.108519,-0.59103417,1.8581342,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,2.08299176555442e-21,1.78120953651243e-21,3.56250007947286e-05
2002dp,idxb47030_drz,571,352.1320101,22.4374583,36.16,28.437,10.481,-15.7148,0.0,1931676.0,8.700766,0.0039757891,-0.0074951206,0.0063636741,2025-04-11,HST,WFC3,F160W,-4.7930745260731e-06,3.53010923090479e-05,3.53010923090479e-05,4.79307452607317e-06
2002dp,idxb42030_drz,572,352.1312342,22.4359588,67.11,91.627,58.642,-10.321,0.0022,13439.44,27.13934,0.00026481596,-0.00012303005,0.00014508385,2025-04-07,HST,WFC3,F160W,1.63216745596146e-05,3.16661273476003e-05,3.16661273476003e-05,-1.6321674559614e-05
2002dp,hst_15640_4b_wfc3_ir_f160w_idxb4b_drz,573,352.1163061,22.4082925,-81.53,81.005,59.586,-10.9095,0.0012,23110.72,26.10154,0.00027884706,3.7655598e-05,0.00015520043,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,5.861434687605121e-23,-2.285709998972e-22,3.56250007947285e-05
2002dp,idxb43ewq_drz,574,352.1312096,22.4359184,68.08,92.248,57.535,-10.2655,0.0026,12770.13,30.21712,0.00027636153,-0.00012785097,0.00014323925,2025-04-22,HST,WFC3,F160W,1.63216745596176e-05,3.16661273475987e-05,3.16661273475987e-05,-1.6321674559617e-05
2002dp,hst_15640_46_wfc3_ir_f160w_idxb46_drz,575,352.1236492,22.3966971,11.71,2.229,1.067,-7.1562,0.0014,728.5841,0.9520253,0.22921173,-0.26902983,0.85013908,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.0281321274265101e-21,1.23479978096912e-21,3.56250007947286e-05
2002dp,idxb4abiq_drz,576,352.1320195,22.4374688,38.12,25.502,9.785,-15.8178,0.0,2123869.0,9.116394,0.0049324417,-0.0086513786,0.0070496011,2025-04-07,HST,WFC3,F160W,-4.7930745260892e-06,3.53010923090457e-05,3.53010923090457e-05,4.79307452608921e-06
2002dp,hst_15640_42_wfc3_ir_f160w_idxb42_drz,577,352.1244681,22.3969176,-48.81,4.869,2.624,-9.4766,0.0003,6174.995,1.661566,0.10055685,0.1021747,0.086880639,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-6.5283222057606e-22,-2.4809539314953e-22,3.56250007947285e-05
2002dp,idxb4b030_drz,578,352.1320133,22.4374582,36.0,28.522,10.421,-15.725,0.0,1949932.0,8.649397,0.0039856588,-0.0075888047,0.006452403,2025-04-11,HST,WFC3,F160W,-4.7930745260935e-06,3.53010923090451e-05,3.53010923090451e-05,4.79307452609353e-06
2002dp,hst_15640_48_wfc3_ir_f160w_idxb48_drz,579,352.1112682,22.401999,17.15,4.557,3.986,-13.4127,0.0,231785.2,1.759327,0.049443461,-0.0083204163,0.061641004,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,5.36231419422356e-22,4.70822397532621e-22,3.56250007947285e-05
2002dp,hst_15640_43_wfc3_ir_f160w_idxb43_drz,580,352.1241946,22.3966107,32.03,5.829,2.211,-8.8398,0.0004,3435.069,1.208246,0.078670651,-0.15744036,0.1552778,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.957012167009e-21,-2.5723243689551e-21,3.56250007947286e-05
2002dp,hst_15640_49_wfc3_ir_f160w_idxb49_drz,581,352.1093545,22.4210094,-85.71,131.53,49.944,-10.9915,0.0022,24922.36,50.52739,0.00039897274,5.117496e-05,5.9721719e-05,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,8.05629513448997e-23,-3.6870259338964e-22,3.56250007947285e-05
2002dp,idxb48030_drz,582,352.1320092,22.4374586,36.25,28.671,10.608,-15.6775,0.0,1866309.0,8.880633,0.0038988958,-0.0073154811,0.0062041394,2025-03-31,HST,WFC3,F160W,-4.7930745261285e-06,3.53010923090403e-05,3.53010923090403e-05,4.79307452612856e-06
2002dp,idxb44030_drz,583,352.1312158,22.4359284,67.48,93.717,60.36,-10.3042,0.0022,13233.28,27.02716,0.00025091559,-0.00011364542,0.00013741673,2025-03-31,HST,WFC3,F160W,1.63216745596465e-05,3.16661273475838e-05,3.16661273475838e-05,-1.6321674559646e-05
2002dp,idxb46030_drz,584,352.1312266,22.4359209,67.88,93.915,60.657,-10.3251,0.0021,13490.94,26.25703,0.00024932175,-0.00011053135,0.00013584607,2025-04-07,HST,WFC3,F160W,1.63216745596486e-05,3.16661273475828e-05,3.16661273475828e-05,-1.6321674559648e-05
2002dp,hst_15640_47_wfc3_ir_f160w_idxb47_drz,585,352.1112699,22.4020128,20.93,5.401,4.528,-13.2448,0.0,198572.8,1.996965,0.036126971,-0.0096733626,0.046923209,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,4.12428749888485e-23,-3.5817028773157e-22,3.56250007947285e-05
2002dj,n90ze4030_mos,586,144.3869113,23.2032039,-88.83,31.276,16.438,-9.1036,0.0022,4379.792,8.888699,0.0036998335,0.00010925388,0.0010233801,2009-09-26T11:20:23,HST,NICMOS,F160W,-5.14292e-05,-2.31502e-05,-2.32104e-05,5.12958e-05
2002dj,HST_10182_e4_NIC_NIC3_F160W_drz,587,144.3843469,23.2068683,18.77,84.966,31.047,-8.2949,0.0034,2079.51,6.531296,0.00023162541,-0.00054781616,0.00094433699,2009-12-02T14:38:13,HST,NICMOS,F160W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2002dj,HST_10182_e2_NIC_NIC3_F110W_drz,588,144.3874197,23.2055851,35.55,43.448,23.605,-7.9959,0.0101,1578.963,14.75725,0.0009572875,-0.0011967847,0.0013672147,2009-12-02T14:38:21,HST,NICMOS,F110W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2002dj,HST_10182_e1_NIC_NIC3_F110W_drz,589,144.3915696,23.2036353,-50.97,41.718,41.146,99.0,99.0,-715.3024,2.148139,0.00058428722,1.574399e-05,0.00058095559,2009-12-02T14:38:21,HST,NICMOS,F110W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2002dj,n90ze4020_mos,590,144.3852391,23.2032297,85.98,21.419,7.889,-7.8133,0.0075,1334.447,9.182834,0.015998505,-0.0019407427,0.0022479652,2009-09-26T11:18:20,HST,NICMOS,F110W,-5.14292e-05,-2.31502e-05,-2.32104e-05,5.12958e-05
2002dj,n90ze2030_mos,591,144.3869511,23.2030915,28.06,18.924,16.595,-8.9507,0.0019,3804.491,6.7945,0.0029779603,-0.00069616351,0.0034455303,2009-09-26T09:33:57,HST,NICMOS,F160W,-5.49252e-05,1.28856e-05,1.29191e-05,5.47827e-05
2002dj,HST_10182_e1_NIC_NIC3_F160W_drz,592,144.3733215,23.1989358,-89.94,33.34,5.631,-0.7473,0.0002,1.990304,0.0004232511,0.031542636,6.1108127e-05,0.00089966535,2009-12-02T14:38:11,HST,NICMOS,F160W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2002dj,HST_10182_e4_NIC_NIC3_F110W_drz,593,144.3842817,23.2069225,-24.89,34.629,24.136,-7.773,0.0106,1285.904,12.49555,0.00099029718,0.00067399861,0.001560158,2009-12-02T14:38:33,HST,NICMOS,F110W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2002dj,HST_10182_e2_NIC_NIC3_F160W_drz,594,144.3872534,23.2030749,71.7,33.007,27.112,-10.5851,0.0005,17141.12,7.867201,0.0013167553,-0.00026386502,0.00096150942,2009-12-02T14:38:32,HST,NICMOS,F160W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2002dj,if7r22010_drz,595,198.2543393,-19.5182267,25.79,60.482,36.86,-16.0,0.0,2511888.0,68.2832,0.00036093339,-0.00036245739,0.0006484664,2025-04-01,HST,WFC3,F110W,3.34251945266801e-05,1.23246499282369e-05,1.23246499282369e-05,-3.342519452668e-05
2002dj,n90ze2020_mos,596,144.386864,23.2033196,88.55,19.092,11.097,-8.4419,0.0042,2381.101,9.271227,0.0081165619,-0.00027169168,0.0027469981,2009-09-26T09:32:15,HST,NICMOS,F110W,-5.49252e-05,1.28856e-05,1.29191e-05,5.47827e-05
2002dj,n90ze5030_mos,597,144.3850436,23.2033498,-73.49,16.15,6.467,-7.8664,0.0033,1401.382,4.216024,0.022288883,0.010939079,0.0054551484,2009-09-26T11:25:48,HST,NICMOS,F160W,-2.86459e-05,-4.84856e-05,-4.86117e-05,2.85716e-05
2002dj,HST_10182_e5_NIC_NIC3_F110W_drz,598,144.3849586,23.2033471,55.71,27.902,13.458,-9.49,0.0026,6251.995,14.81616,0.0041761678,-0.0039439369,0.0026292556,2009-12-02T14:38:35,HST,NICMOS,F110W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2002dj,HST_10182_e3_NIC_NIC3_F160W_drz,599,144.3869834,23.203539,83.92,54.803,30.228,-10.7056,0.0007,19152.62,12.73952,0.0010858814,-0.00016046848,0.00034151183,2009-12-02T14:38:14,HST,NICMOS,F160W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2002dj,n90ze5020_mos,600,144.385049,23.2033444,-62.06,14.51,6.537,-7.7742,0.0074,1287.353,8.752021,0.019304201,0.015440309,0.0088446569,2009-09-26T11:24:06,HST,NICMOS,F110W,-2.86459e-05,-4.84856e-05,-4.86117e-05,2.85716e-05
2002dj,n90ze1020_mos,601,144.3756493,23.1945799,-10.63,18.697,5.242,-6.3615,0.0145,350.4334,4.677315,0.0040024533,0.012162987,0.035250753,2010-11-23T23:40:40,HST,NICMOS,F110W,-5.10123e-05,2.40504e-05,2.4113e-05,5.08799e-05
2002dj,n90ze3030_mos,602,144.3868387,23.2030749,89.73,24.999,15.668,-8.9901,0.0021,3945.007,7.658318,0.0040736478,-2.3460405e-05,0.0016001484,2009-09-26T10:17:49,HST,NICMOS,F160W,-5.58877e-05,-7.74174e-06,-7.76187e-06,5.57427e-05
2002dj,n90ze3020_mos,603,144.3867874,23.2032926,-65.34,21.184,12.336,-8.5406,0.0043,2607.656,10.42988,0.0058154007,0.0032937198,0.0029843354,2009-09-26T10:16:05,HST,NICMOS,F110W,-5.58877e-05,-7.74174e-06,-7.76187e-06,5.57427e-05
2002dj,n90ze1030_mos,604,144.3868051,23.2035406,53.29,26.42,14.912,-8.8508,0.0023,3469.993,7.386742,0.0034022229,-0.0029372051,0.00252769,2010-11-23T23:42:23,HST,NICMOS,F160W,-5.10123e-05,2.40504e-05,2.4113e-05,5.08799e-05
2002dj,hst_17446_22_wfc3_ir_f110w_if7r22_drz,605,198.2543428,-19.5182462,4.98,63.0,38.764,-16.0426,0.0,2612464.0,48.37442,0.00025506079,-7.1459661e-05,0.00066237844,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,5.169173516733e-22,-1.3792067487788e-22,3.56250007947286e-05
2002dj,HST_10182_e5_NIC_NIC3_F160W_drz,606,144.3865086,23.2034168,79.67,33.892,17.989,-10.3973,0.0008,14417.88,10.42163,0.0030189033,-0.00078340399,0.00094200455,2009-12-02T14:38:44,HST,NICMOS,F160W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2002dj,HST_10182_e3_NIC_NIC3_F110W_drz,607,144.3854789,23.2034389,64.88,35.66,13.566,-9.2317,0.0028,4928.333,12.74063,0.004595635,-0.0035726849,0.0016240944,2009-12-02T14:38:39,HST,NICMOS,F110W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2008bf,ie4108020_drz,608,181.0059905,20.2323432,67.34,39.161,30.441,-14.2401,0.0001,496651.0,44.75465,0.0010157326,-0.00030367801,0.00071544939,2025-04-04,HST,WFC3,F110W,-3.4391168976248e-05,9.29452409064413e-06,9.29452409064413e-06,3.4391168976248e-05
2008bf,hst_skycell-p1721x07y20_wfc3_ir_f110w_coarse-all_drz,609,181.0059609,20.2322634,82.85,42.42,30.776,-14.2176,0.0001,486450.1,23.47374,0.0010480232,-0.00012358581,0.00056347053,2024-11-13,HST,WFC3,F110W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2008bf,hst_skycell-p1806x07y03_wfc3_ir_f160w_coarse-all_drz,610,181.0312495,20.1996272,78.39,5.747,4.39,-7.2502,0.002,794.4388,1.439249,0.05101689,-0.0085203368,0.031157501,2024-11-19,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2008bf,hst_skycell-p1806x07y04_wfc3_ir_f110w_coarse-all_drz,611,181.0059507,20.2322603,81.98,42.161,30.589,-14.2158,0.0001,485628.6,23.20676,0.0010588639,-0.00013993733,0.00057243009,2024-11-20,HST,WFC3,F110W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2008bf,hst_15909_08_wfc3_ir_f160w_ie4108_drz,612,181.0301971,20.196868,-0.06,2.769,1.724,-4.0426,0.0227,41.404,0.8644068,0.13037853,0.00040140277,0.33635321,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,2.86599346613861e-23,-6.0514945129406e-22,3.56250007947285e-05
2008bf,hst_skycell-p1806x07y03_wfc3_ir_f160w_all_drz,613,181.0301979,20.1962515,17.84,0.757,0.443,2.2144,0.1892,0.1300867,0.02266108,2.0610833,-1.9522221,4.7805057,2024-11-19,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2008bf,hst_15909_08_wfc3_ir_f110w_ie4108_drz,614,181.0059494,20.2322704,83.29,42.175,29.665,-14.2468,0.0001,499709.3,25.50275,0.001128463,-0.00013332884,0.000570048,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,1.62891293769958e-22,-4.3418983456167e-23,3.56250007947285e-05
2008bf,hst_skycell-p1806x07y04_wfc3_ir_f160w_all_drz,615,181.0324567,20.2107127,1.17,0.775,0.5,1.9482,0.1523,0.1662294,0.02331783,1.6678275,-0.095148295,4.0019846,2024-11-20,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2008bf,hst_skycell-p1721x07y20_wfc3_ir_f110w_all_drz,616,181.0143611,20.2272458,-13.61,18.449,15.605,-5.7568,0.007,200.7776,1.296533,0.0030026834,0.00053462642,0.0040419395,2024-11-13,HST,WFC3,F110W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2008bf,hst_skycell-p1806x07y04_wfc3_ir_f160w_coarse-all_drz,617,181.0257558,20.2350789,24.09,45.044,35.702,-13.692,0.0,299783.9,11.66971,0.00054144207,-0.00021735721,0.00073594198,2024-11-20,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2008bf,hst_skycell-p1721x07y20_wfc3_ir_f160w_all_drz,618,181.0306044,20.1962493,-85.61,0.729,0.659,1.8173,0.1598,0.1875346,0.02759909,2.2981615,0.064166702,1.8829186,2024-11-13,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2008bf,hst_skycell-p1806x07y04_wfc3_ir_f110w_all_drz,619,181.0143611,20.2272485,-13.83,18.236,15.091,-5.7067,0.0072,191.7234,1.268124,0.0030860258,0.00064249686,0.0043119956,2024-11-20,HST,WFC3,F110W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2008bf,ie4108010_drz,620,180.9845317,20.2178683,-36.11,10.888,8.772,-10.7189,0.0002,19389.63,3.17004,0.010019728,0.0043440592,0.011412589,2025-03-31,HST,WFC3,F160W,-3.4391540259353e-05,9.29315017707632e-06,9.29315017707632e-06,3.43915402593532e-05
2008bf,hst_skycell-p1721x07y20_wfc3_ir_f160w_coarse-all_drz,621,181.0312505,20.1996268,78.68,5.705,4.335,-7.2434,0.002,789.5101,1.442552,0.052350294,-0.0086536556,0.031592164,2024-11-13,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2002bo,n9wu17020_mos,622,154.5239968,21.8321362,-32.02,48.461,17.994,-9.8554,0.0009,8753.032,7.623174,0.0011744169,0.0023941479,0.0023400208,2010-11-28T10:59:35,HST,NICMOS,F190N,-3.09555e-05,4.70522e-05,4.71746e-05,3.08752e-05
2002bo,HST_11080_17_NIC_NIC3_F187N_drz,623,154.5236686,21.8321642,23.91,92.117,32.878,-9.1959,0.0,4768.118,0.001097019,0.00025047333,-0.00059824594,0.00079247984,2013-01-10T00:05:15,HST,NICMOS,F187N,-2.7777777777777e-05,0.0,0.0,2.77777777777777e-05
2002bo,HST_11080_17_NIC_NIC3_F190N_drz,624,154.5236681,21.8321708,23.77,91.219,30.969,-9.2545,0.0,5032.713,0.0002642248,0.00027004097,-0.00068053958,0.00089277595,2013-01-10T00:06:39,HST,NICMOS,F190N,-2.7777777777777e-05,0.0,0.0,2.77777777777777e-05
2002bo,n9wu17010_mos,625,154.5239939,21.8321273,-31.8,47.612,16.933,-9.7652,0.0011,8055.32,8.171334,0.0012870438,0.0027288494,0.002641889,2010-11-28T10:56:37,HST,NICMOS,F187N,-3.09555e-05,4.70522e-05,4.71746e-05,3.08752e-05
2006kf,hst_17446_29_wfc3_ir_f110w_if7r29_drz,626,55.4749702,8.1461057,-51.27,76.231,0.639,-8.6563,0.0063,2900.712,16.77072,1.48946,2.3891025,0.95831633,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,1.4101511337119e-21,-8.4295540896879e-22,3.56250007947285e-05
2006kf,if7r29010_drz,627,55.461939,8.1598075,-54.26,75.33,26.75,-14.276,0.0,513329.9,8.342056,0.00098078046,0.0011581015,0.00059297594,2025-04-08,HST,WFC3,F110W,-2.2315989041831e-05,-2.7769358258427e-05,-2.7769358258427e-05,2.23159890418311e-05
2002G,hst_15145_33_wfc3_ir_f160w_idgg33_drz,628,154.2230311,73.4007045,67.38,57.187,46.794,-15.0465,0.0001,1043774.0,48.96202,0.00043437787,-0.00010714927,0.00032809676,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,-1.3626919584088e-21,-9.430279044874201e-22,3.56250007947285e-05
2002G,hst_15145_39_wfc3_ir_f160w_idgg39_drz,629,154.223238,73.4006844,52.96,59.634,52.647,-15.126,0.0,1123088.0,50.10025,0.00033190238,-7.6542281e-05,0.00031008007,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-3.8217980134800003e-22,4.6761653443465903e-23,3.56250007947285e-05
2002G,hst_15145_37_wfc3_ir_f160w_idgg37_drz,630,154.2232237,73.400662,50.35,60.62,52.432,-15.1221,0.0,1119073.0,51.12999,0.00032643505,-9.0034504e-05,0.00030943356,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-4.998911756831901e-22,4.48130142837771e-22,3.56250007947285e-05
2002G,hst_skycell-p2583x18y09_wfc3_ir_f160w_all_drz,631,154.1960113,73.376895,10.42,24.009,15.574,-6.9601,0.0113,608.2086,6.30422,0.0018130401,-0.00084993226,0.0040449025,2024-11-22,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2002G,hst_15145_3b_wfc3_ir_f160w_idgg3b_drz,632,154.2232291,73.4006681,49.63,60.763,51.733,-15.1162,0.0,1112964.0,50.68431,0.00033052469,-0.00010146003,0.00031396886,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.3847131805542001e-21,-2.2384648175298e-21,3.56250007947285e-05
2002G,hst_16234_69_wfc3_ir_f160w_ieel69_drz,633,154.0811036,73.3813527,-15.81,1.98,0.583,-6.8981,0.02,574.4391,10.59771,0.45479238,1.4107271,2.7454629,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-7.4879089720835e-22,-7.1713535520259e-22,3.56250007947285e-05
2002G,hst_15145_31_wfc3_ir_f160w_idgg31_drz,634,154.2229907,73.4007164,67.11,56.892,46.911,-15.043,0.0001,1040436.0,48.24276,0.00043239951,-0.00010425166,0.00033097394,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.50768724752035e-21,1.77414533997759e-21,3.56250007947285e-05
2002G,hst_16234_70_wfc3_ir_f160w_ieel70_drz,635,154.2033973,73.3989531,86.86,18.769,5.187,-9.9502,0.0116,9551.256,102.2498,0.037067264,-0.0037510963,0.0029416094,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-7.4879089720835e-22,-7.1713535520259e-22,3.56250007947285e-05
2002G,hst_15145_35_wfc3_ir_f160w_idgg35_drz,636,154.2230171,73.4007482,61.54,62.206,47.101,-15.0531,0.0001,1050107.0,51.35683,0.00040708185,-0.00016113991,0.00030209628,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,-1.0650219856907e-21,-2.3213639312443003e-21,3.56250007947285e-05
2003cg,HST_7331_98_NIC_NIC2_F160W_drz,637,153.5626808,3.4661754,-43.52,56.322,33.575,-13.7144,0.0,306016.6,0.000753189,0.00058637449,0.00057107827,0.00061596005,2009-11-27T21:54:23,HST,NICMOS,F160W,-1.388888888888889e-05,0.0,0.0,1.388888888888889e-05
2003cg,n3zd98010_mos,638,153.562535,3.4637393,33.75,0.76,0.661,-2.8478,0.1217,13.77543,1.54428,1.9032212,-0.51215225,2.1153421,2009-06-18T19:12:27,HST,NICMOS,F160W,9.8803e-06,-1.84895e-05,-1.8657e-05,-9.79164e-06
