SNID,filename,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_05_wfc3_ir_total_icwr05/hst_14182_05_wfc3_ir_total_icwr05_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,1.5299939293662e-22,-2.9979339965441e-23,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_skycell-p1892x04y19_wfc3_ir_f160w_all/hst_skycell-p1892x04y19_wfc3_ir_f160w_all_drz.fits,2024-11-22,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_16_wfc3_ir_total_icwr16/hst_14182_16_wfc3_ir_total_icwr16_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-3.3327174762437e-22,-7.4782050305112e-23,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_skycell-p1973x14y03_wfc3_ir_f160w_coarse-all/hst_skycell-p1973x14y03_wfc3_ir_f160w_coarse-all_drz.fits,2024-11-22,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_16_wfc3_ir_f160w_icwr16/hst_14182_16_wfc3_ir_f160w_icwr16_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-3.3327174762437e-22,-7.4782050305112e-23,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_08_wfc3_ir_total_icwr08/hst_14182_08_wfc3_ir_total_icwr08_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,1.46081617988286e-22,-1.998125578521e-22,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_59_wfc3_ir_total_icwr59/hst_14182_59_wfc3_ir_total_icwr59_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-6.4667640960685e-22,-1.0749082533422e-21,3.56250007947285e-05
2006bz,pantheon_data_folder/2006bz/mastDownload/HST/hst_14182_05_wfc3_ir_f160w_icwr05/hst_14182_05_wfc3_ir_f160w_icwr05_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.5299939293662e-22,-2.9979339965441e-23,3.56250007947285e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_15640_4b_wfc3_ir_f160w_idxb4b/hst_15640_4b_wfc3_ir_f160w_idxb4b_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,5.86143468760512e-23,-2.285709998972e-22,3.56250007947285e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_15640_42_wfc3_ir_f160w_idxb42/hst_15640_42_wfc3_ir_f160w_idxb42_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-6.5283222057606e-22,-2.4809539314953e-22,3.56250007947285e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_15640_4b_wfc3_ir_total_idxb4b/hst_15640_4b_wfc3_ir_total_idxb4b_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,5.86143468760512e-23,-2.285709998972e-22,3.56250007947285e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_15640_42_wfc3_ir_total_idxb42/hst_15640_42_wfc3_ir_total_idxb42_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-6.5283222057606e-22,-2.4809539314953e-22,3.56250007947285e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_skycell-p1846x08y13_wfc3_ir_f160w_coarse-all/hst_skycell-p1846x08y13_wfc3_ir_f160w_coarse-all_drz.fits,2024-11-22,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/idxb41030/idxb41030_drz.fits,2025-04-04,HST,WFC3,F160W,1.63216745596324e-05,3.16661273475911e-05,3.16661273475911e-05,-1.6321674559632e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/idxb4b030/idxb4b030_drz.fits,2025-04-11,HST,WFC3,F160W,-4.7930745260935e-06,3.53010923090451e-05,3.53010923090451e-05,4.79307452609353e-06
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/idxb4abiq/idxb4abiq_drz.fits,2025-04-07,HST,WFC3,F160W,-4.7930745260892e-06,3.53010923090457e-05,3.53010923090457e-05,4.79307452608921e-06
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_15640_4a_wfc3_ir_total_idxb4a/hst_15640_4a_wfc3_ir_total_idxb4a_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-3.9272544790642e-22,6.65878635488e-23,3.56250007947285e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_15640_41_wfc3_ir_total_idxb41/hst_15640_41_wfc3_ir_total_idxb41_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,1.06797588502529e-21,2.06377888228232e-21,3.56250007947285e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_15640_43_wfc3_ir_f160w_idxb43/hst_15640_43_wfc3_ir_f160w_idxb43_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.957012167009e-21,-2.5723243689551e-21,3.56250007947286e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/idxb45030/idxb45030_drz.fits,2025-04-04,HST,WFC3,F160W,1.63216745596532e-05,3.16661273475804e-05,3.16661273475804e-05,-1.6321674559653e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_15640_4a_wfc3_ir_f160w_idxb4a/hst_15640_4a_wfc3_ir_f160w_idxb4a_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-3.9272544790642e-22,6.65878635488e-23,3.56250007947285e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_15640_43_wfc3_ir_total_idxb43/hst_15640_43_wfc3_ir_total_idxb43_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-2.957012167009e-21,-2.5723243689551e-21,3.56250007947286e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/idxb44030/idxb44030_drz.fits,2025-03-31,HST,WFC3,F160W,1.63216745596465e-05,3.16661273475838e-05,3.16661273475838e-05,-1.6321674559646e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_15640_41_wfc3_ir_f160w_idxb41/hst_15640_41_wfc3_ir_f160w_idxb41_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.06797588502529e-21,2.06377888228232e-21,3.56250007947285e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_15640_48_wfc3_ir_f160w_idxb48/hst_15640_48_wfc3_ir_f160w_idxb48_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,5.36231419422356e-22,4.70822397532621e-22,3.56250007947285e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/idxb43ewq/idxb43ewq_drz.fits,2025-04-22,HST,WFC3,F160W,1.63216745596176e-05,3.16661273475987e-05,3.16661273475987e-05,-1.6321674559617e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_15640_45_wfc3_ir_total_idxb45/hst_15640_45_wfc3_ir_total_idxb45_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,1.70731449581798e-21,1.84775271573553e-21,3.56250007947285e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_15640_47_wfc3_ir_f160w_idxb47/hst_15640_47_wfc3_ir_f160w_idxb47_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,4.12428749888485e-23,-3.5817028773157e-22,3.56250007947285e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/idxb47030/idxb47030_drz.fits,2025-04-11,HST,WFC3,F160W,-4.7930745260731e-06,3.53010923090479e-05,3.53010923090479e-05,4.79307452607317e-06
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/idxb42030/idxb42030_drz.fits,2025-04-07,HST,WFC3,F160W,1.63216745596146e-05,3.16661273476003e-05,3.16661273476003e-05,-1.6321674559614e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_15640_48_wfc3_ir_total_idxb48/hst_15640_48_wfc3_ir_total_idxb48_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,5.36231419422356e-22,4.70822397532621e-22,3.56250007947285e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_15640_47_wfc3_ir_total_idxb47/hst_15640_47_wfc3_ir_total_idxb47_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,4.12428749888485e-23,-3.5817028773157e-22,3.56250007947285e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_15640_45_wfc3_ir_f160w_idxb45/hst_15640_45_wfc3_ir_f160w_idxb45_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.70731449581798e-21,1.84775271573553e-21,3.56250007947285e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/idxb46030/idxb46030_drz.fits,2025-04-07,HST,WFC3,F160W,1.63216745596486e-05,3.16661273475828e-05,3.16661273475828e-05,-1.6321674559648e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_15640_49_wfc3_ir_f160w_idxb49/hst_15640_49_wfc3_ir_f160w_idxb49_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,8.05629513448997e-23,-3.6870259338964e-22,3.56250007947285e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_15640_46_wfc3_ir_f160w_idxb46/hst_15640_46_wfc3_ir_f160w_idxb46_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.02813212742651e-21,1.23479978096912e-21,3.56250007947286e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_15640_44_wfc3_ir_total_idxb44/hst_15640_44_wfc3_ir_total_idxb44_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,2.08299176555442e-21,1.78120953651243e-21,3.56250007947286e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/idxb49030/idxb49030_drz.fits,2025-04-04,HST,WFC3,F160W,-4.7915699590673e-06,3.53012965619079e-05,3.53012965619079e-05,4.79156995906732e-06
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/idxb48030/idxb48030_drz.fits,2025-03-31,HST,WFC3,F160W,-4.7930745261285e-06,3.53010923090403e-05,3.53010923090403e-05,4.79307452612856e-06
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_15640_49_wfc3_ir_total_idxb49/hst_15640_49_wfc3_ir_total_idxb49_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,8.05629513448997e-23,-3.6870259338964e-22,3.56250007947285e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_15640_44_wfc3_ir_f160w_idxb44/hst_15640_44_wfc3_ir_f160w_idxb44_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,2.08299176555442e-21,1.78120953651243e-21,3.56250007947286e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_15640_46_wfc3_ir_total_idxb46/hst_15640_46_wfc3_ir_total_idxb46_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,1.02813212742651e-21,1.23479978096912e-21,3.56250007947286e-05
2002dp,pantheon_data_folder/2002dp/mastDownload/HST/hst_skycell-p1846x08y13_wfc3_ir_f160w_all/hst_skycell-p1846x08y13_wfc3_ir_f160w_all_drz.fits,2024-11-22,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2002dj,pantheon_data_folder/2002dj/mastDownload/HLA/HST_10182_e2_NIC_NIC3_F110W/HST_10182_e2_NIC_NIC3_F110W_drz.fits,2009-12-02T14:38:21,HST,NICMOS,F110W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2002dj,pantheon_data_folder/2002dj/mastDownload/HLA/HST_10182_e5_NIC_NIC3_F110W/HST_10182_e5_NIC_NIC3_F110W_drz.fits,2009-12-02T14:38:35,HST,NICMOS,F110W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2002dj,pantheon_data_folder/2002dj/mastDownload/HLA/HST_10182_e1_NIC_NIC3_F160W/HST_10182_e1_NIC_NIC3_F160W_drz.fits,2009-12-02T14:38:11,HST,NICMOS,F160W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2002dj,pantheon_data_folder/2002dj/mastDownload/HLA/HST_10182_e4_NIC_NIC3_F110W/HST_10182_e4_NIC_NIC3_F110W_drz.fits,2009-12-02T14:38:33,HST,NICMOS,F110W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2002dj,pantheon_data_folder/2002dj/mastDownload/HLA/HST_10182_e3_NIC_NIC3_F110W/HST_10182_e3_NIC_NIC3_F110W_drz.fits,2009-12-02T14:38:39,HST,NICMOS,F110W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2002dj,pantheon_data_folder/2002dj/mastDownload/HLA/HST_10182_e5_NIC_NIC3_F160W/HST_10182_e5_NIC_NIC3_F160W_drz.fits,2009-12-02T14:38:44,HST,NICMOS,F160W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2002dj,pantheon_data_folder/2002dj/mastDownload/HLA/HST_10182_e1_NIC_NIC3_F110W/HST_10182_e1_NIC_NIC3_F110W_drz.fits,2009-12-02T14:38:21,HST,NICMOS,F110W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2002dj,pantheon_data_folder/2002dj/mastDownload/HLA/HST_10182_e2_NIC_NIC3_F160W/HST_10182_e2_NIC_NIC3_F160W_drz.fits,2009-12-02T14:38:32,HST,NICMOS,F160W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2002dj,pantheon_data_folder/2002dj/mastDownload/HLA/HST_10182_e3_NIC_NIC3_F160W/HST_10182_e3_NIC_NIC3_F160W_drz.fits,2009-12-02T14:38:14,HST,NICMOS,F160W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2002dj,pantheon_data_folder/2002dj/mastDownload/HLA/HST_10182_e4_NIC_NIC3_F160W/HST_10182_e4_NIC_NIC3_F160W_drz.fits,2009-12-02T14:38:13,HST,NICMOS,F160W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2002dj,pantheon_data_folder/2002dj/mastDownload/HST/hst_17446_22_wfc3_ir_total_if7r22/hst_17446_22_wfc3_ir_total_if7r22_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,5.169173516733e-22,-1.3792067487788e-22,3.56250007947286e-05
2002dj,pantheon_data_folder/2002dj/mastDownload/HST/hst_17446_22_wfc3_ir_f110w_if7r22/hst_17446_22_wfc3_ir_f110w_if7r22_drz.fits,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,5.169173516733e-22,-1.3792067487788e-22,3.56250007947286e-05
2002dj,pantheon_data_folder/2002dj/mastDownload/HST/n90ze3030/n90ze3030_mos.fits,2009-09-26T10:17:49,HST,NICMOS,F160W,-5.58877e-05,-7.74174e-06,-7.76187e-06,5.57427e-05
2002dj,pantheon_data_folder/2002dj/mastDownload/HST/n90ze4020/n90ze4020_mos.fits,2009-09-26T11:18:20,HST,NICMOS,F110W,-5.14292e-05,-2.31502e-05,-2.32104e-05,5.12958e-05
2002dj,pantheon_data_folder/2002dj/mastDownload/HST/n90ze1020/n90ze1020_mos.fits,2010-11-23T23:40:40,HST,NICMOS,F110W,-5.10123e-05,2.40504e-05,2.4113e-05,5.08799e-05
2002dj,pantheon_data_folder/2002dj/mastDownload/HST/n90ze2030/n90ze2030_mos.fits,2009-09-26T09:33:57,HST,NICMOS,F160W,-5.49252e-05,1.28856e-05,1.29191e-05,5.47827e-05
2002dj,pantheon_data_folder/2002dj/mastDownload/HST/n90ze5020/n90ze5020_mos.fits,2009-09-26T11:24:06,HST,NICMOS,F110W,-2.86459e-05,-4.84856e-05,-4.86117e-05,2.85716e-05
2002dj,pantheon_data_folder/2002dj/mastDownload/HST/if7r22010/if7r22010_drz.fits,2025-04-01,HST,WFC3,F110W,3.34251945266801e-05,1.23246499282369e-05,1.23246499282369e-05,-3.342519452668e-05
2002dj,pantheon_data_folder/2002dj/mastDownload/HST/n90ze2020/n90ze2020_mos.fits,2009-09-26T09:32:15,HST,NICMOS,F110W,-5.49252e-05,1.28856e-05,1.29191e-05,5.47827e-05
2002dj,pantheon_data_folder/2002dj/mastDownload/HST/n90ze5030/n90ze5030_mos.fits,2009-09-26T11:25:48,HST,NICMOS,F160W,-2.86459e-05,-4.84856e-05,-4.86117e-05,2.85716e-05
2002dj,pantheon_data_folder/2002dj/mastDownload/HST/n90ze1030/n90ze1030_mos.fits,2010-11-23T23:42:23,HST,NICMOS,F160W,-5.10123e-05,2.40504e-05,2.4113e-05,5.08799e-05
2002dj,pantheon_data_folder/2002dj/mastDownload/HST/n90ze3020/n90ze3020_mos.fits,2009-09-26T10:16:05,HST,NICMOS,F110W,-5.58877e-05,-7.74174e-06,-7.76187e-06,5.57427e-05
2002dj,pantheon_data_folder/2002dj/mastDownload/HST/n90ze4030/n90ze4030_mos.fits,2009-09-26T11:20:23,HST,NICMOS,F160W,-5.14292e-05,-2.31502e-05,-2.32104e-05,5.12958e-05
2008bf,pantheon_data_folder/2008bf/mastDownload/HST/hst_skycell-p1721x07y20_wfc3_ir_f160w_all/hst_skycell-p1721x07y20_wfc3_ir_f160w_all_drz.fits,2024-11-13,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2008bf,pantheon_data_folder/2008bf/mastDownload/HST/hst_skycell-p1806x07y03_wfc3_ir_f160w_all/hst_skycell-p1806x07y03_wfc3_ir_f160w_all_drz.fits,2024-11-19,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2008bf,pantheon_data_folder/2008bf/mastDownload/HST/hst_skycell-p1806x07y04_wfc3_ir_f110w_all/hst_skycell-p1806x07y04_wfc3_ir_f110w_all_drz.fits,2024-11-20,HST,WFC3,F110W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2008bf,pantheon_data_folder/2008bf/mastDownload/HST/hst_skycell-p1806x07y03_wfc3_ir_f160w_coarse-all/hst_skycell-p1806x07y03_wfc3_ir_f160w_coarse-all_drz.fits,2024-11-19,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2008bf,pantheon_data_folder/2008bf/mastDownload/HST/hst_skycell-p1806x07y04_wfc3_ir_f160w_all/hst_skycell-p1806x07y04_wfc3_ir_f160w_all_drz.fits,2024-11-20,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2008bf,pantheon_data_folder/2008bf/mastDownload/HST/hst_skycell-p1721x07y20_wfc3_ir_f110w_all/hst_skycell-p1721x07y20_wfc3_ir_f110w_all_drz.fits,2024-11-13,HST,WFC3,F110W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2008bf,pantheon_data_folder/2008bf/mastDownload/HST/hst_skycell-p1721x07y20_wfc3_ir_f110w_coarse-all/hst_skycell-p1721x07y20_wfc3_ir_f110w_coarse-all_drz.fits,2024-11-13,HST,WFC3,F110W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2008bf,pantheon_data_folder/2008bf/mastDownload/HST/hst_skycell-p1721x07y20_wfc3_ir_f160w_coarse-all/hst_skycell-p1721x07y20_wfc3_ir_f160w_coarse-all_drz.fits,2024-11-13,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2008bf,pantheon_data_folder/2008bf/mastDownload/HST/hst_15909_08_wfc3_ir_f110w_ie4108/hst_15909_08_wfc3_ir_f110w_ie4108_drz.fits,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,1.62891293769958e-22,-4.3418983456167e-23,3.56250007947285e-05
2008bf,pantheon_data_folder/2008bf/mastDownload/HST/hst_skycell-p1806x07y04_wfc3_ir_f110w_coarse-all/hst_skycell-p1806x07y04_wfc3_ir_f110w_coarse-all_drz.fits,2024-11-20,HST,WFC3,F110W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2008bf,pantheon_data_folder/2008bf/mastDownload/HST/hst_skycell-p1806x07y04_wfc3_ir_f160w_coarse-all/hst_skycell-p1806x07y04_wfc3_ir_f160w_coarse-all_drz.fits,2024-11-20,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2008bf,pantheon_data_folder/2008bf/mastDownload/HST/hst_15909_08_wfc3_ir_total_ie4108/hst_15909_08_wfc3_ir_total_ie4108_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,1.62891293769958e-22,-4.3418983456167e-23,3.56250007947285e-05
2008bf,pantheon_data_folder/2008bf/mastDownload/HST/ie4108010/ie4108010_drz.fits,2025-03-31,HST,WFC3,F160W,-3.4391540259353e-05,9.29315017707632e-06,9.29315017707632e-06,3.43915402593532e-05
2008bf,pantheon_data_folder/2008bf/mastDownload/HST/hst_15909_08_wfc3_ir_f160w_ie4108/hst_15909_08_wfc3_ir_f160w_ie4108_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,2.86599346613861e-23,-6.0514945129406e-22,3.56250007947285e-05
2008bf,pantheon_data_folder/2008bf/mastDownload/HST/ie4108020/ie4108020_drz.fits,2025-04-04,HST,WFC3,F110W,-3.4391168976248e-05,9.29452409064413e-06,9.29452409064413e-06,3.4391168976248e-05
2002bo,pantheon_data_folder/2002bo/mastDownload/HLA/HST_11080_17_NIC_NIC3_F190N/HST_11080_17_NIC_NIC3_F190N_drz.fits,2013-01-10T00:06:39,HST,NICMOS,F190N,-2.7777777777777e-05,0.0,0.0,2.77777777777777e-05
2002bo,pantheon_data_folder/2002bo/mastDownload/HLA/HST_11080_17_NIC_NIC3_F187N/HST_11080_17_NIC_NIC3_F187N_drz.fits,2013-01-10T00:05:15,HST,NICMOS,F187N,-2.7777777777777e-05,0.0,0.0,2.77777777777777e-05
2002bo,pantheon_data_folder/2002bo/mastDownload/HST/n9wu17010/n9wu17010_mos.fits,2010-11-28T10:56:37,HST,NICMOS,F187N,-3.09555e-05,4.70522e-05,4.71746e-05,3.08752e-05
2002bo,pantheon_data_folder/2002bo/mastDownload/HST/n9wu17020/n9wu17020_mos.fits,2010-11-28T10:59:35,HST,NICMOS,F190N,-3.09555e-05,4.70522e-05,4.71746e-05,3.08752e-05
2006kf,pantheon_data_folder/2006kf/mastDownload/HST/if7r29010/if7r29010_drz.fits,2025-04-08,HST,WFC3,F110W,-2.2315989041831e-05,-2.7769358258427e-05,-2.7769358258427e-05,2.23159890418311e-05
2006kf,pantheon_data_folder/2006kf/mastDownload/HST/hst_17446_29_wfc3_ir_f110w_if7r29/hst_17446_29_wfc3_ir_f110w_if7r29_drz.fits,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,1.4101511337119e-21,-8.4295540896879e-22,3.56250007947285e-05
2006kf,pantheon_data_folder/2006kf/mastDownload/HST/hst_17446_29_wfc3_ir_total_if7r29/hst_17446_29_wfc3_ir_total_if7r29_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,1.4101511337119e-21,-8.4295540896879e-22,3.56250007947285e-05
2002G,pantheon_data_folder/2002G/mastDownload/HST/hst_16234_70_wfc3_ir_f160w_ieel70/hst_16234_70_wfc3_ir_f160w_ieel70_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-7.4879089720835e-22,-7.1713535520259e-22,3.56250007947285e-05
2002G,pantheon_data_folder/2002G/mastDownload/HST/hst_15145_3b_wfc3_ir_f160w_idgg3b/hst_15145_3b_wfc3_ir_f160w_idgg3b_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.3847131805542e-21,-2.2384648175298e-21,3.56250007947285e-05
2002G,pantheon_data_folder/2002G/mastDownload/HST/hst_15145_3b_wfc3_ir_total_idgg3b/hst_15145_3b_wfc3_ir_total_idgg3b_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-1.3847131805542e-21,-2.2384648175298e-21,3.56250007947285e-05
2002G,pantheon_data_folder/2002G/mastDownload/HST/hst_16234_70_wfc3_ir_total_ieel70/hst_16234_70_wfc3_ir_total_ieel70_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,2.80813853527612e-22,-3.4955250813468e-22,3.56250007947286e-05
2002G,pantheon_data_folder/2002G/mastDownload/HST/hst_skycell-p2583x18y09_wfc3_ir_f160w_all/hst_skycell-p2583x18y09_wfc3_ir_f160w_all_drz.fits,2024-11-22,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2002G,pantheon_data_folder/2002G/mastDownload/HST/hst_15145_31_wfc3_ir_total_idgg31/hst_15145_31_wfc3_ir_total_idgg31_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,1.50768724752035e-21,1.77414533997759e-21,3.56250007947285e-05
2002G,pantheon_data_folder/2002G/mastDownload/HST/hst_15145_33_wfc3_ir_f160w_idgg33/hst_15145_33_wfc3_ir_f160w_idgg33_drz.fits,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,-1.3626919584088e-21,-9.4302790448742e-22,3.56250007947285e-05
2002G,pantheon_data_folder/2002G/mastDownload/HST/hst_15145_33_wfc3_ir_total_idgg33/hst_15145_33_wfc3_ir_total_idgg33_drz.fits,2024-11-08,HST,WFC3,detection,-3.5625000794728e-05,-1.3626919584088e-21,-9.4302790448742e-22,3.56250007947285e-05
2002G,pantheon_data_folder/2002G/mastDownload/HST/hst_15145_31_wfc3_ir_f160w_idgg31/hst_15145_31_wfc3_ir_f160w_idgg31_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.50768724752035e-21,1.77414533997759e-21,3.56250007947285e-05
2002G,pantheon_data_folder/2002G/mastDownload/HST/hst_15145_35_wfc3_ir_total_idgg35/hst_15145_35_wfc3_ir_total_idgg35_drz.fits,2024-11-08,HST,WFC3,detection,-3.5625000794728e-05,-1.0650219856907e-21,-2.3213639312443e-21,3.56250007947285e-05
2002G,pantheon_data_folder/2002G/mastDownload/HST/hst_16234_69_wfc3_ir_f160w_ieel69/hst_16234_69_wfc3_ir_f160w_ieel69_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-7.4879089720835e-22,-7.1713535520259e-22,3.56250007947285e-05
2002G,pantheon_data_folder/2002G/mastDownload/HST/hst_15145_37_wfc3_ir_f160w_idgg37/hst_15145_37_wfc3_ir_f160w_idgg37_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-4.9989117568319e-22,4.48130142837771e-22,3.56250007947285e-05
2002G,pantheon_data_folder/2002G/mastDownload/HST/hst_16234_69_wfc3_ir_total_ieel69/hst_16234_69_wfc3_ir_total_ieel69_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,1.30990942291249e-22,1.32706265870253e-23,3.56250007947286e-05
2002G,pantheon_data_folder/2002G/mastDownload/HST/hst_15145_37_wfc3_ir_total_idgg37/hst_15145_37_wfc3_ir_total_idgg37_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-4.9989117568319e-22,4.48130142837771e-22,3.56250007947285e-05
