index,filename,On_Image,SNID,File_key,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2,B_P,Good_Bad,ultra_extended
2422,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HLA/hst_12443_6r_wfc3_ir_f125w/hst_12443_6r_wfc3_ir_f125w_drz.fits,True,Gabi,hst_12443_6r_wfc3_ir_f125w_drz,2017-09-10,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,,F,
2425,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HLA/hst_12443_2q_wfc3_ir_f125w/hst_12443_2q_wfc3_ir_f125w_drz.fits,True,Gabi,hst_12443_2q_wfc3_ir_f125w_drz,2017-09-09,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,,F,
2428,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HLA/hst_12443_6r_wfc3_ir_f160w/hst_12443_6r_wfc3_ir_f160w_drz.fits,True,Gabi,hst_12443_6r_wfc3_ir_f160w_drz,2017-09-10,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,F,
2429,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HLA/hst_9583_c0_acs_wfc_f775w/hst_9583_c0_acs_wfc_f775w_drz.fits,True,Gabi,hst_9583_c0_acs_wfc_f775w_drz,2017-09-11,HST,ACS,,-1.39e-05,4.87e-35,0.0,1.39e-05,,F,
2430,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HLA/hst_12443_2q_wfc3_ir_f160w/hst_12443_2q_wfc3_ir_f160w_drz.fits,True,Gabi,hst_12443_2q_wfc3_ir_f160w_drz,2017-09-09,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,F,
2431,/astro/armin/bhoomika/pantheon_data_folder/Gabi/mastDownload/HLA/hst_12442_eb_wfc3_ir_f105w/hst_12442_eb_wfc3_ir_f105w_drz.fits,True,Gabi,hst_12442_eb_wfc3_ir_f105w_drz,2017-09-10,HST,WFC3,F105W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,F,
2437,/astro/armin/bhoomika/pantheon_data_folder/06D2ca/mastDownload/HST/hst_14114_46_wfc3_ir_f160w_icxe46/hst_14114_46_wfc3_ir_f160w_icxe46_drz.fits,True,06D2ca,hst_14114_46_wfc3_ir_f160w_icxe46_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-9.4e-22,-2.0500000000000003e-21,3.56e-05,BP,F,
2438,/astro/armin/bhoomika/pantheon_data_folder/06D2ca/mastDownload/HST/hst_14114_47_wfc3_ir_f160w_icxe47/hst_14114_47_wfc3_ir_f160w_icxe47_drz.fits,True,06D2ca,hst_14114_47_wfc3_ir_f160w_icxe47_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-8.959999999999999e-23,2.59e-22,3.56e-05,BP,F,
2441,/astro/armin/bhoomika/pantheon_data_folder/2015F/mastDownload/HST/hst_15889_16_wfc3_ir_f160w_ie5416/hst_15889_16_wfc3_ir_f160w_ie5416_drz.fits,True,2015F,hst_15889_16_wfc3_ir_f160w_ie5416_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,8.1500000000000005e-22,-2.18e-22,3.56e-05,BP,F,
2442,/astro/armin/bhoomika/pantheon_data_folder/2015F/mastDownload/HST/hst_14611_14_wfc3_uvis_f625w_id6914/hst_14611_14_wfc3_uvis_f625w_id6914_drc.fits,True,2015F,hst_14611_14_wfc3_uvis_f625w_id6914_drc,2024-11-09,HST,WFC3,F625W,-1.1e-05,1.26e-22,-4.2e-22,1.1e-05,BP,F,
2444,/astro/armin/bhoomika/pantheon_data_folder/2015F/mastDownload/HST/hst_14611_04_wfc3_uvis_f625w_id6904/hst_14611_04_wfc3_uvis_f625w_id6904_drc.fits,True,2015F,hst_14611_04_wfc3_uvis_f625w_id6904_drc,2024-11-09,HST,WFC3,F625W,-1.1e-05,6.39e-22,6.06e-22,1.1e-05,BP,F,
2445,/astro/armin/bhoomika/pantheon_data_folder/2015F/mastDownload/HST/hst_14611_07_wfc3_uvis_f625w_id6907/hst_14611_07_wfc3_uvis_f625w_id6907_drc.fits,True,2015F,hst_14611_07_wfc3_uvis_f625w_id6907_drc,2024-11-09,HST,WFC3,F625W,-1.1e-05,-3.16e-22,7.079999999999999e-23,1.1e-05,BP,F,
2447,/astro/armin/bhoomika/pantheon_data_folder/2015F/mastDownload/HST/hst_14611_01_wfc3_uvis_f625w_id6901/hst_14611_01_wfc3_uvis_f625w_id6901_drc.fits,True,2015F,hst_14611_01_wfc3_uvis_f625w_id6901_drc,2024-11-09,HST,WFC3,F625W,-1.1e-05,4.5e-22,5.53e-22,1.1e-05,BP,F,
2451,/astro/armin/bhoomika/pantheon_data_folder/2015F/mastDownload/HST/hst_14611_03_wfc3_uvis_f625w_id6903/hst_14611_03_wfc3_uvis_f625w_id6903_drc.fits,True,2015F,hst_14611_03_wfc3_uvis_f625w_id6903_drc,2024-11-15,HST,WFC3,F625W,-1.1e-05,0.0,0.0,1.1e-05,BP,F,
2454,/astro/armin/bhoomika/pantheon_data_folder/2015F/mastDownload/HST/hst_14611_05_wfc3_uvis_f625w_id6905/hst_14611_05_wfc3_uvis_f625w_id6905_drc.fits,True,2015F,hst_14611_05_wfc3_uvis_f625w_id6905_drc,2024-11-09,HST,WFC3,F625W,-1.1e-05,9.26e-23,-3.78e-22,1.1e-05,BP,F,
2458,/astro/armin/bhoomika/pantheon_data_folder/2018gv/mastDownload/HST/hst_15145_a4_wfc3_ir_f160w_idgga4/hst_15145_a4_wfc3_ir_f160w_idgga4_drz.fits,True,2018gv,hst_15145_a4_wfc3_ir_f160w_idgga4_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,2.13e-21,9.16e-22,3.56e-05,B,T,
2459,/astro/armin/bhoomika/pantheon_data_folder/2018gv/mastDownload/HST/hst_16250_03_wfc3_ir_f160w_iebs03/hst_16250_03_wfc3_ir_f160w_iebs03_drz.fits,True,2018gv,hst_16250_03_wfc3_ir_f160w_iebs03_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-3.9299999999999995e-23,-1.0100000000000002e-21,3.56e-05,B,F,
2461,/astro/armin/bhoomika/pantheon_data_folder/2018gv/mastDownload/HST/hst_15693_01_wfc3_ir_f160w_idz001/hst_15693_01_wfc3_ir_f160w_idz001_drz.fits,True,2018gv,hst_15693_01_wfc3_ir_f160w_idz001_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-2.6200000000000003e-21,-2.61e-21,3.56e-05,B,F,
2463,/astro/armin/bhoomika/pantheon_data_folder/2018gv/mastDownload/HST/hst_15693_02_wfc3_ir_f160w_idz002/hst_15693_02_wfc3_ir_f160w_idz002_drz.fits,True,2018gv,hst_15693_02_wfc3_ir_f160w_idz002_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-2.17e-22,2.47e-22,3.56e-05,B,T,
2464,/astro/armin/bhoomika/pantheon_data_folder/2018gv/mastDownload/HST/hst_15145_a1_wfc3_ir_f160w_idgga1/hst_15145_a1_wfc3_ir_f160w_idgga1_drz.fits,True,2018gv,hst_15145_a1_wfc3_ir_f160w_idgga1_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.4500000000000002e-21,1.2500000000000001e-21,3.56e-05,B,F,
2465,/astro/armin/bhoomika/pantheon_data_folder/2018gv/mastDownload/HST/hst_16250_03_wfc3_ir_f110w_iebs03/hst_16250_03_wfc3_ir_f110w_iebs03_drz.fits,True,2018gv,hst_16250_03_wfc3_ir_f110w_iebs03_drz,2024-11-09,HST,WFC3,F110W,-3.56e-05,-1.59e-22,1.0000000000000001e-21,3.56e-05,B,F,
2466,/astro/armin/bhoomika/pantheon_data_folder/2018gv/mastDownload/HST/hst_16250_04_wfc3_ir_f110w_iebs04/hst_16250_04_wfc3_ir_f110w_iebs04_drz.fits,True,2018gv,hst_16250_04_wfc3_ir_f110w_iebs04_drz,2024-11-09,HST,WFC3,F110W,-3.56e-05,1.07e-21,-6.35e-22,3.56e-05,B,F,
2467,/astro/armin/bhoomika/pantheon_data_folder/2018gv/mastDownload/HST/hst_16250_04_wfc3_ir_f160w_iebs04/hst_16250_04_wfc3_ir_f160w_iebs04_drz.fits,True,2018gv,hst_16250_04_wfc3_ir_f160w_iebs04_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.07e-21,-6.35e-22,3.56e-05,B,F,
2473,/astro/armin/bhoomika/pantheon_data_folder/2018gv/mastDownload/HST/hst_15145_a7_wfc3_ir_f160w_idgga7/hst_15145_a7_wfc3_ir_f160w_idgga7_drz.fits,True,2018gv,hst_15145_a7_wfc3_ir_f160w_idgga7_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.5100000000000002e-21,6.279999999999999e-23,3.56e-05,B,F,
2474,/astro/armin/bhoomika/pantheon_data_folder/2018gv/mastDownload/HST/hst_15145_a8_wfc3_ir_f160w_idgga8/hst_15145_a8_wfc3_ir_f160w_idgga8_drz.fits,True,2018gv,hst_15145_a8_wfc3_ir_f160w_idgga8_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-2.8700000000000003e-21,-2.0900000000000002e-21,3.56e-05,B,F,
2475,/astro/armin/bhoomika/pantheon_data_folder/2018gv/mastDownload/HST/hst_16250_01_wfc3_ir_f110w_iebs01/hst_16250_01_wfc3_ir_f110w_iebs01_drz.fits,True,2018gv,hst_16250_01_wfc3_ir_f110w_iebs01_drz,2024-11-09,HST,WFC3,F110W,-3.56e-05,-5.71e-22,-7.67e-22,3.56e-05,B,F,
2476,/astro/armin/bhoomika/pantheon_data_folder/2018gv/mastDownload/HST/hst_16250_01_wfc3_ir_f160w_iebs01/hst_16250_01_wfc3_ir_f160w_iebs01_drz.fits,True,2018gv,hst_16250_01_wfc3_ir_f160w_iebs01_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-2.4700000000000002e-21,-1.73e-21,3.56e-05,B,F,
2477,/astro/armin/bhoomika/pantheon_data_folder/2018gv/mastDownload/HST/hst_15693_03_wfc3_ir_f160w_idz003/hst_15693_03_wfc3_ir_f160w_idz003_drz.fits,True,2018gv,hst_15693_03_wfc3_ir_f160w_idz003_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.65e-22,7.25e-22,3.56e-05,B,F,
2478,/astro/armin/bhoomika/pantheon_data_folder/2018gv/mastDownload/HST/hst_15693_05_wfc3_ir_f160w_idz005/hst_15693_05_wfc3_ir_f160w_idz005_drz.fits,True,2018gv,hst_15693_05_wfc3_ir_f160w_idz005_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-1.3100000000000002e-21,-1.43e-21,3.56e-05,B,T,
2479,/astro/armin/bhoomika/pantheon_data_folder/2018gv/mastDownload/HST/hst_15145_ad_wfc3_ir_f160w_idggad/hst_15145_ad_wfc3_ir_f160w_idggad_drz.fits,True,2018gv,hst_15145_ad_wfc3_ir_f160w_idggad_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.54e-21,2.0900000000000002e-21,3.56e-05,B,F,
2481,/astro/armin/bhoomika/pantheon_data_folder/2018gv/mastDownload/HST/hst_15145_af_wfc3_ir_f160w_idggaf/hst_15145_af_wfc3_ir_f160w_idggaf_drz.fits,True,2018gv,hst_15145_af_wfc3_ir_f160w_idggaf_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.87e-22,-2.0499999999999999e-23,3.56e-05,B,F,
2482,/astro/armin/bhoomika/pantheon_data_folder/2002dj/mastDownload/HST/hst_17446_22_wfc3_ir_f110w_if7r22/hst_17446_22_wfc3_ir_f110w_if7r22_drz.fits,True,2002dj,hst_17446_22_wfc3_ir_f110w_if7r22_drz,2024-11-09,HST,WFC3,F110W,-3.56e-05,5.17e-22,-1.3800000000000001e-22,3.56e-05,PB,T,
2483,/astro/armin/bhoomika/pantheon_data_folder/2013dy/mastDownload/HST/hst_12880_0a_wfc3_ir_f160w_ic130a/hst_12880_0a_wfc3_ir_f160w_ic130a_drz.fits,True,2013dy,hst_12880_0a_wfc3_ir_f160w_ic130a_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.72e-21,4.52e-21,3.56e-05,B,F,
2484,/astro/armin/bhoomika/pantheon_data_folder/2013dy/mastDownload/HST/hst_15889_15_wfc3_ir_f125w_ie5415/hst_15889_15_wfc3_ir_f125w_ie5415_drz.fits,True,2013dy,hst_15889_15_wfc3_ir_f125w_ie5415_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-1.36e-22,-1.17e-22,3.56e-05,B,T,
2485,/astro/armin/bhoomika/pantheon_data_folder/2013dy/mastDownload/HST/hst_12880_0e_wfc3_ir_f160w_ic130e/hst_12880_0e_wfc3_ir_f160w_ic130e_drz.fits,True,2013dy,hst_12880_0e_wfc3_ir_f160w_ic130e_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-3.79e-22,1.65e-21,3.56e-05,B,F,
2486,/astro/armin/bhoomika/pantheon_data_folder/2013dy/mastDownload/HST/hst_12880_0b_wfc3_ir_f160w_ic130b/hst_12880_0b_wfc3_ir_f160w_ic130b_drz.fits,True,2013dy,hst_12880_0b_wfc3_ir_f160w_ic130b_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-8.72e-22,1.57e-21,3.56e-05,B,F,
2487,/astro/armin/bhoomika/pantheon_data_folder/2013dy/mastDownload/HST/hst_12880_96_wfc3_ir_f160w_ic1396/hst_12880_96_wfc3_ir_f160w_ic1396_drz.fits,True,2013dy,hst_12880_96_wfc3_ir_f160w_ic1396_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-1.38e-21,-8.79e-22,3.56e-05,B,F,
2488,/astro/armin/bhoomika/pantheon_data_folder/2013dy/mastDownload/HST/hst_12880_97_wfc3_ir_f160w_ic1397/hst_12880_97_wfc3_ir_f160w_ic1397_drz.fits,True,2013dy,hst_12880_97_wfc3_ir_f160w_ic1397_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-4.8e-22,-8.31e-22,3.56e-05,B,F,
2489,/astro/armin/bhoomika/pantheon_data_folder/2013dy/mastDownload/HST/hst_15889_15_wfc3_ir_f160w_ie5415/hst_15889_15_wfc3_ir_f160w_ie5415_drz.fits,True,2013dy,hst_15889_15_wfc3_ir_f160w_ie5415_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.88e-21,2.1800000000000003e-21,3.56e-05,B,F,
2490,/astro/armin/bhoomika/pantheon_data_folder/2013dy/mastDownload/HST/hst_15889_15_wfc3_ir_f140w_ie5415/hst_15889_15_wfc3_ir_f140w_ie5415_drz.fits,True,2013dy,hst_15889_15_wfc3_ir_f140w_ie5415_drz,2024-11-09,HST,WFC3,F140W,-3.56e-05,-3.95e-22,-3.76e-22,3.56e-05,B,F,
2491,/astro/armin/bhoomika/pantheon_data_folder/2013dy/mastDownload/HST/hst_12880_98_wfc3_ir_f160w_ic1398/hst_12880_98_wfc3_ir_f160w_ic1398_drz.fits,True,2013dy,hst_12880_98_wfc3_ir_f160w_ic1398_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-6.09e-22,3.8300000000000002e-22,3.56e-05,B,F,
2492,/astro/armin/bhoomika/pantheon_data_folder/2013dy/mastDownload/HST/hst_15889_15_wfc3_ir_f105w_ie5415/hst_15889_15_wfc3_ir_f105w_ie5415_drz.fits,True,2013dy,hst_15889_15_wfc3_ir_f105w_ie5415_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-9.18e-22,-9.26e-22,3.56e-05,B,T,
2493,/astro/armin/bhoomika/pantheon_data_folder/2013dy/mastDownload/HLA/hst_12880_0b_wfc3_ir_f160w/hst_12880_0b_wfc3_ir_f160w_drz.fits,True,2013dy,hst_12880_0b_wfc3_ir_f160w_drz,2017-08-17,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,
2494,/astro/armin/bhoomika/pantheon_data_folder/2013dy/mastDownload/HLA/hst_12880_97_wfc3_ir_f160w/hst_12880_97_wfc3_ir_f160w_drz.fits,True,2013dy,hst_12880_97_wfc3_ir_f160w_drz,2017-08-24,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,
2495,/astro/armin/bhoomika/pantheon_data_folder/2013dy/mastDownload/HLA/hst_12880_0a_wfc3_ir_f160w/hst_12880_0a_wfc3_ir_f160w_drz.fits,True,2013dy,hst_12880_0a_wfc3_ir_f160w_drz,2017-08-23,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,
2496,/astro/armin/bhoomika/pantheon_data_folder/2013dy/mastDownload/HLA/hst_12880_0e_wfc3_ir_f160w/hst_12880_0e_wfc3_ir_f160w_drz.fits,True,2013dy,hst_12880_0e_wfc3_ir_f160w_drz,2017-08-19,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,
2497,/astro/armin/bhoomika/pantheon_data_folder/2013dy/mastDownload/HLA/hst_12880_98_wfc3_ir_f160w/hst_12880_98_wfc3_ir_f160w_drz.fits,True,2013dy,hst_12880_98_wfc3_ir_f160w_drz,2017-08-17,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,
2498,/astro/armin/bhoomika/pantheon_data_folder/2013dy/mastDownload/HLA/hst_12880_96_wfc3_ir_f160w/hst_12880_96_wfc3_ir_f160w_drz.fits,True,2013dy,hst_12880_96_wfc3_ir_f160w_drz,2017-08-20,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,
2499,/astro/armin/bhoomika/pantheon_data_folder/2006le/mastDownload/HST/hst_17194_22_wfc3_uvis_f625w_iey922/hst_17194_22_wfc3_uvis_f625w_iey922_drc.fits,True,2006le,hst_17194_22_wfc3_uvis_f625w_iey922_drc,2024-11-09,HST,WFC3,F625W,-1.1e-05,3.2e-22,-2.35e-22,1.1e-05,PB,F,
2509,/astro/armin/bhoomika/pantheon_data_folder/05D2dw/mastDownload/HST/hst_16259_8d_wfc3_ir_f160w_iedw8d/hst_16259_8d_wfc3_ir_f160w_iedw8d_drz.fits,True,05D2dw,hst_16259_8d_wfc3_ir_f160w_iedw8d_drz,2024-11-08,HST,WFC3,F160W,-3.56e-05,-1.3899999999999998e-23,-7.56e-22,3.56e-05,PB,F,
2514,/astro/armin/bhoomika/pantheon_data_folder/05D2dw/mastDownload/HST/hst_16259_8e_wfc3_ir_f160w_iedw8e/hst_16259_8e_wfc3_ir_f160w_iedw8e_drz.fits,True,05D2dw,hst_16259_8e_wfc3_ir_f160w_iedw8e_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.27e-21,8.76e-22,3.56e-05,P,F,
2556,/astro/armin/bhoomika/pantheon_data_folder/2011by/mastDownload/HST/hst_13647_06_wfc3_ir_f160w_icjf06/hst_13647_06_wfc3_ir_f160w_icjf06_drz.fits,True,2011by,hst_13647_06_wfc3_ir_f160w_icjf06_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,4.1200000000000003e-22,3.77e-22,3.56e-05,B,F,
2557,/astro/armin/bhoomika/pantheon_data_folder/2011by/mastDownload/HST/hst_13647_02_wfc3_ir_f160w_icjf02/hst_13647_02_wfc3_ir_f160w_icjf02_drz.fits,True,2011by,hst_13647_02_wfc3_ir_f160w_icjf02_drz,2024-11-08,HST,WFC3,F160W,-3.56e-05,4.7e-22,5.27e-22,3.56e-05,B,F,
2559,/astro/armin/bhoomika/pantheon_data_folder/2011by/mastDownload/HST/hst_13647_05_wfc3_ir_f160w_icjf05/hst_13647_05_wfc3_ir_f160w_icjf05_drz.fits,True,2011by,hst_13647_05_wfc3_ir_f160w_icjf05_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-7.209999999999999e-23,-4.1800000000000003e-22,3.56e-05,B,T,
2560,/astro/armin/bhoomika/pantheon_data_folder/2011by/mastDownload/HST/hst_13647_04_wfc3_ir_f160w_icjf04/hst_13647_04_wfc3_ir_f160w_icjf04_drz.fits,True,2011by,hst_13647_04_wfc3_ir_f160w_icjf04_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-1.4100000000000001e-22,3.12e-22,3.56e-05,B,F,
2561,/astro/armin/bhoomika/pantheon_data_folder/2011by/mastDownload/HST/hst_13647_03_wfc3_ir_f160w_icjf03/hst_13647_03_wfc3_ir_f160w_icjf03_drz.fits,True,2011by,hst_13647_03_wfc3_ir_f160w_icjf03_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-3.84e-23,5.1099999999999996e-23,3.56e-05,B,T,
2563,/astro/armin/bhoomika/pantheon_data_folder/2011by/mastDownload/HST/hst_13647_01_wfc3_ir_f160w_icjf01/hst_13647_01_wfc3_ir_f160w_icjf01_drz.fits,True,2011by,hst_13647_01_wfc3_ir_f160w_icjf01_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-4.11e-22,3.38e-22,3.56e-05,B,F,
2566,/astro/armin/bhoomika/pantheon_data_folder/2000B/mastDownload/HST/hst_17436_86_wfc3_ir_f110w_if7q86/hst_17436_86_wfc3_ir_f110w_if7q86_drz.fits,True,2000B,hst_17436_86_wfc3_ir_f110w_if7q86_drz,2024-11-09,HST,WFC3,F110W,-3.56e-05,8.09e-22,2.2400000000000002e-22,3.56e-05,BP,F,
2569,/astro/armin/bhoomika/pantheon_data_folder/1992A/mastDownload/HLA/hst_11712_05_wfc3_ir_f110w/hst_11712_05_wfc3_ir_f110w_drz.fits,True,1992A,hst_11712_05_wfc3_ir_f110w_drz,2017-08-28,HST,WFC3,F110W,-2.5e-05,0.0,0.0,2.5e-05,BP,F,
2570,/astro/armin/bhoomika/pantheon_data_folder/1992A/mastDownload/HLA/hst_11712_05_wfc3_ir_f160w/hst_11712_05_wfc3_ir_f160w_drz.fits,True,1992A,hst_11712_05_wfc3_ir_f160w_drz,2017-08-28,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,BP,F,
2571,/astro/armin/bhoomika/pantheon_data_folder/AT2017cfd/mastDownload/HST/hst_17446_07_wfc3_ir_f110w_if7r07/hst_17446_07_wfc3_ir_f110w_if7r07_drz.fits,True,AT2017cfd,hst_17446_07_wfc3_ir_f110w_if7r07_drz,2024-11-08,HST,WFC3,F110W,-3.56e-05,5.66e-23,-1.78e-22,3.56e-05,BP,T,
2572,/astro/armin/bhoomika/pantheon_data_folder/Frodo/mastDownload/HST/hst_11359_c8_wfc3_ir_f160w_ib6oc8/hst_11359_c8_wfc3_ir_f160w_ib6oc8_drz.fits,True,Frodo,hst_11359_c8_wfc3_ir_f160w_ib6oc8_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-4.5e-22,-2.2799999999999997e-23,3.56e-05,P,T,
2573,/astro/armin/bhoomika/pantheon_data_folder/Frodo/mastDownload/HST/hst_12177_30_wfc3_ir_f140w_ibhj30/hst_12177_30_wfc3_ir_f140w_ibhj30_drz.fits,True,Frodo,hst_12177_30_wfc3_ir_f140w_ibhj30_drz,2024-11-09,HST,WFC3,F140W,-3.56e-05,3.75e-22,3.26e-22,3.56e-05,P,F,
2574,/astro/armin/bhoomika/pantheon_data_folder/Frodo/mastDownload/HST/hst_9425_87_acs_wfc_f775w_j8e687/hst_9425_87_acs_wfc_f775w_j8e687_drc.fits,True,Frodo,hst_9425_87_acs_wfc_f775w_j8e687_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,7.059999999999999e-23,-9.95e-23,1.39e-05,P,F,
2575,/astro/armin/bhoomika/pantheon_data_folder/Frodo/mastDownload/HST/hst_10340_ld_acs_wfc_f775w_j92qld/hst_10340_ld_acs_wfc_f775w_j92qld_drc.fits,True,Frodo,hst_10340_ld_acs_wfc_f775w_j92qld_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,-9.37e-22,-4.68e-22,1.39e-05,P,F,
2578,/astro/armin/bhoomika/pantheon_data_folder/Frodo/mastDownload/HST/hst_9425_25_acs_wfc_f775w_j8e625/hst_9425_25_acs_wfc_f775w_j8e625_drc.fits,True,Frodo,hst_9425_25_acs_wfc_f775w_j8e625_drc,2024-11-01,HST,ACS,F775W,-1.39e-05,-2.9e-22,3.68e-22,1.39e-05,P,F,
2579,/astro/armin/bhoomika/pantheon_data_folder/Frodo/mastDownload/HST/hst_10340_m9_acs_wfc_f775w_j92qm9/hst_10340_m9_acs_wfc_f775w_j92qm9_drc.fits,True,Frodo,hst_10340_m9_acs_wfc_f775w_j92qm9_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,1.54e-23,3.24e-22,1.39e-05,P,F,
2580,/astro/armin/bhoomika/pantheon_data_folder/Frodo/mastDownload/HST/hst_11359_b8_wfc3_ir_f125w_ib6ob8/hst_11359_b8_wfc3_ir_f125w_ib6ob8_drz.fits,True,Frodo,hst_11359_b8_wfc3_ir_f125w_ib6ob8_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-1.4999999999999997e-23,-5.88e-22,3.56e-05,P,T,
2581,/astro/armin/bhoomika/pantheon_data_folder/Frodo/mastDownload/HST/hst_11359_b8_wfc3_ir_f160w_ib6ob8/hst_11359_b8_wfc3_ir_f160w_ib6ob8_drz.fits,True,Frodo,hst_11359_b8_wfc3_ir_f160w_ib6ob8_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,4.17e-22,-4.42e-22,3.56e-05,P,T,
2582,/astro/armin/bhoomika/pantheon_data_folder/Frodo/mastDownload/HST/hst_12099_b2_wfc3_ir_f125w_ibfub2/hst_12099_b2_wfc3_ir_f125w_ibfub2_drz.fits,True,Frodo,hst_12099_b2_wfc3_ir_f125w_ibfub2_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-6.63e-22,7.62e-22,3.56e-05,P,T,
2583,/astro/armin/bhoomika/pantheon_data_folder/Frodo/mastDownload/HST/hst_10189_pd_acs_wfc_f775w_j94spd/hst_10189_pd_acs_wfc_f775w_j94spd_drc.fits,True,Frodo,hst_10189_pd_acs_wfc_f775w_j94spd_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,-2e-22,-1.1e-22,1.39e-05,P,F,
2585,/astro/armin/bhoomika/pantheon_data_folder/Frodo/mastDownload/HST/hst_10340_i9_acs_wfc_f775w_j92qi9/hst_10340_i9_acs_wfc_f775w_j92qi9_drc.fits,True,Frodo,hst_10340_i9_acs_wfc_f775w_j92qi9_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,2.88e-22,2.78e-22,1.39e-05,P,F,
2586,/astro/armin/bhoomika/pantheon_data_folder/Frodo/mastDownload/HST/hst_10340_k9_acs_wfc_f775w_j92qk9/hst_10340_k9_acs_wfc_f775w_j92qk9_drc.fits,True,Frodo,hst_10340_k9_acs_wfc_f775w_j92qk9_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,-7.32e-22,-6.37e-22,1.39e-05,P,F,
2587,/astro/armin/bhoomika/pantheon_data_folder/Frodo/mastDownload/HST/hst_10189_p8_acs_wfc_f775w_j94sp8/hst_10189_p8_acs_wfc_f775w_j94sp8_drc.fits,True,Frodo,hst_10189_p8_acs_wfc_f775w_j94sp8_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,1.92e-23,-8.5e-23,1.39e-05,P,F,
2588,/astro/armin/bhoomika/pantheon_data_folder/Frodo/mastDownload/HST/hst_9425_56_acs_wfc_f775w_j8e656/hst_9425_56_acs_wfc_f775w_j8e656_drc.fits,True,Frodo,hst_9425_56_acs_wfc_f775w_j8e656_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,-1.1999999999999998e-23,-2.5499999999999998e-23,1.39e-05,P,F,
