,index,SNID,filename,File_key,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2,B_P,Good_Bad,On_Image
1546,2852,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_9583_i5_acs_wfc_f775w_j8dni5/hst_9583_i5_acs_wfc_f775w_j8dni5_drc.fits,hst_9583_i5_acs_wfc_f775w_j8dni5_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,-4.0900000000000002e-22,3.42e-22,1.39e-05,P,F,True
1547,2856,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12443_3c_wfc3_ir_f160w_iboe3c/hst_12443_3c_wfc3_ir_f160w_iboe3c_drz.fits,hst_12443_3c_wfc3_ir_f160w_iboe3c_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-1.68e-21,7.76e-22,3.56e-05,P,T,True
1548,2859,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_9728_bd_acs_wfc_f775w_j8n1bd/hst_9728_bd_acs_wfc_f775w_j8n1bd_drc.fits,hst_9728_bd_acs_wfc_f775w_j8n1bd_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,8.419999999999999e-23,2.91e-22,1.39e-05,P,F,True
1549,2860,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12461_cb_wfc3_ir_f125w_ibwjcb/hst_12461_cb_wfc3_ir_f125w_ibwjcb_drz.fits,hst_12461_cb_wfc3_ir_f125w_ibwjcb_drz,2024-11-08,HST,WFC3,F125W,-3.56e-05,1.5900000000000002e-21,1.38e-21,3.56e-05,P,T,True
1550,2867,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12445_7m_wfc3_ir_f160w_ibtm7m/hst_12445_7m_wfc3_ir_f160w_ibtm7m_drz.fits,hst_12445_7m_wfc3_ir_f160w_ibtm7m_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.25e-28,2.73e-29,3.56e-05,P,T,True
1551,2868,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12461_gn_acs_wfc_f775w_jbwjgn/hst_12461_gn_acs_wfc_f775w_jbwjgn_drc.fits,hst_12461_gn_acs_wfc_f775w_jbwjgn_drc,2024-11-06,HST,ACS,F775W,-1.39e-05,5.21e-22,8.69e-22,1.39e-05,P,F,True
1552,2873,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_11600_43_acs_wfc_f775w_jb3743/hst_11600_43_acs_wfc_f775w_jb3743_drc.fits,hst_11600_43_acs_wfc_f775w_jb3743_drc,2024-11-01,HST,ACS,F775W,-1.39e-05,-1.91e-22,1.57e-22,1.39e-05,P,F,True
1553,2876,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12445_9a_wfc3_ir_f125w_ibtm9a/hst_12445_9a_wfc3_ir_f125w_ibtm9a_drz.fits,hst_12445_9a_wfc3_ir_f125w_ibtm9a_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,1.2300000000000002e-21,9.63e-22,3.56e-05,P,T,True
1554,2878,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12444_4h_wfc3_ir_f160w_iboi4h/hst_12444_4h_wfc3_ir_f160w_iboi4h_drz.fits,hst_12444_4h_wfc3_ir_f160w_iboi4h_drz,2024-11-08,HST,WFC3,F160W,-3.56e-05,-2.39e-21,-1.2000000000000002e-21,3.56e-05,P,T,True
1555,2882,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12444_6m_wfc3_ir_f125w_iboi6m/hst_12444_6m_wfc3_ir_f125w_iboi6m_drz.fits,hst_12444_6m_wfc3_ir_f125w_iboi6m_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,4.4e-22,-5.23e-22,3.56e-05,P,T,True
1556,2887,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_9583_c2_acs_wfc_f775w_j8dnc2/hst_9583_c2_acs_wfc_f775w_j8dnc2_drc.fits,hst_9583_c2_acs_wfc_f775w_j8dnc2_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,-3.6300000000000003e-22,2.39e-22,1.39e-05,P,F,True
1557,2889,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_14227_42_wfc3_ir_f105w_icxt42/hst_14227_42_wfc3_ir_f105w_icxt42_drz.fits,hst_14227_42_wfc3_ir_f105w_icxt42_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,3.51e-21,1.78e-21,3.56e-05,P,T,True
1558,2890,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12461_ci_wfc3_ir_f125w_ibwjci/hst_12461_ci_wfc3_ir_f125w_ibwjci_drz.fits,hst_12461_ci_wfc3_ir_f125w_ibwjci_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-5.28e-22,1.53e-22,3.56e-05,P,T,True
1559,2894,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12461_cd_wfc3_ir_f153m_ibwjcd/hst_12461_cd_wfc3_ir_f153m_ibwjcd_drz.fits,hst_12461_cd_wfc3_ir_f153m_ibwjcd_drz,2024-11-09,HST,WFC3,F153M,-3.56e-05,-8e-22,-1.16e-22,3.56e-05,P,T,True
1560,2895,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12444_6m_wfc3_ir_f160w_iboi6m/hst_12444_6m_wfc3_ir_f160w_iboi6m_drz.fits,hst_12444_6m_wfc3_ir_f160w_iboi6m_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.05e-21,-1.49e-22,3.56e-05,P,F,True
1561,2898,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_10339_ab_acs_wfc_f775w_j91wab/hst_10339_ab_acs_wfc_f775w_j91wab_drc.fits,hst_10339_ab_acs_wfc_f775w_j91wab_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,-3.1300000000000003e-26,4.59e-26,1.39e-05,P,F,True
1562,2901,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_11600_03_acs_wfc_f775w_jb3703/hst_11600_03_acs_wfc_f775w_jb3703_drc.fits,hst_11600_03_acs_wfc_f775w_jb3703_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,-2.45e-22,-3.3100000000000003e-22,1.39e-05,P,F,True
1563,2909,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12442_bg_wfc3_ir_f105w_ibohbg/hst_12442_bg_wfc3_ir_f105w_ibohbg_drz.fits,hst_12442_bg_wfc3_ir_f105w_ibohbg_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-1.6900000000000001e-21,4.66e-22,3.56e-05,P,F,True
1564,2911,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_11600_06_acs_wfc_f775w_jb3706/hst_11600_06_acs_wfc_f775w_jb3706_drc.fits,hst_11600_06_acs_wfc_f775w_jb3706_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,-1.89e-22,1.2e-22,1.39e-05,P,F,True
1565,2912,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_10339_bd_acs_wfc_f775w_j91wbd/hst_10339_bd_acs_wfc_f775w_j91wbd_drc.fits,hst_10339_bd_acs_wfc_f775w_j91wbd_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,-2.35e-22,3.59e-22,1.39e-05,P,F,True
1566,2913,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12461_ca_wfc3_ir_f140w_ibwjca/hst_12461_ca_wfc3_ir_f140w_ibwjca_drz.fits,hst_12461_ca_wfc3_ir_f140w_ibwjca_drz,2024-11-09,HST,WFC3,F140W,-3.56e-05,-1.33e-22,5.96e-23,3.56e-05,P,T,True
1567,2914,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12444_4h_wfc3_ir_f125w_iboi4h/hst_12444_4h_wfc3_ir_f125w_iboi4h_drz.fits,hst_12444_4h_wfc3_ir_f125w_iboi4h_drz,2024-11-08,HST,WFC3,F125W,-3.56e-05,-9.31e-22,-1.1200000000000002e-21,3.56e-05,P,T,True
1568,2917,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_14227_45_wfc3_ir_f105w_icxt45/hst_14227_45_wfc3_ir_f105w_icxt45_drz.fits,hst_14227_45_wfc3_ir_f105w_icxt45_drz,2024-11-08,HST,WFC3,F105W,-3.56e-05,-5.43e-22,-7.200000000000001e-22,3.56e-05,P,F,True
1569,2919,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_9583_d5_acs_wfc_f775w_j8dnd5/hst_9583_d5_acs_wfc_f775w_j8dnd5_drc.fits,hst_9583_d5_acs_wfc_f775w_j8dnd5_drc,2024-11-01,HST,ACS,F775W,-1.39e-05,-8.04e-26,1.62e-25,1.39e-05,P,F,True
1570,2920,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_10339_cb_acs_wfc_f775w_j91wcb/hst_10339_cb_acs_wfc_f775w_j91wcb_drc.fits,hst_10339_cb_acs_wfc_f775w_j91wcb_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,8.9e-25,4.99e-25,1.39e-05,P,F,True
1571,2926,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_9480_9q_acs_wfc_f775w_j8ho9q/hst_9480_9q_acs_wfc_f775w_j8ho9q_drc.fits,hst_9480_9q_acs_wfc_f775w_j8ho9q_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,1.56e-22,-2.64e-24,1.39e-05,P,F,True
1572,2927,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12461_ce_wfc3_ir_f140w_ibwjce/hst_12461_ce_wfc3_ir_f140w_ibwjce_drz.fits,hst_12461_ce_wfc3_ir_f140w_ibwjce_drz,2024-11-09,HST,WFC3,F140W,-3.56e-05,6.57e-22,-8.02e-22,3.56e-05,P,T,True
1573,2928,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_11600_20_acs_wfc_f775w_jb3720/hst_11600_20_acs_wfc_f775w_jb3720_drc.fits,hst_11600_20_acs_wfc_f775w_jb3720_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,2.41e-22,1.09e-22,1.39e-05,P,F,True
1574,2933,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_11600_42_acs_wfc_f775w_jb3742/hst_11600_42_acs_wfc_f775w_jb3742_drc.fits,hst_11600_42_acs_wfc_f775w_jb3742_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,-1.1200000000000001e-22,-3.4299999999999996e-23,1.39e-05,P,F,True
1575,2936,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_9583_f4_acs_wfc_f775w_j8dnf4/hst_9583_f4_acs_wfc_f775w_j8dnf4_drc.fits,hst_9583_f4_acs_wfc_f775w_j8dnf4_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,-2.83e-22,-1.1e-22,1.39e-05,P,F,True
1576,2937,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_9583_i4_acs_wfc_f775w_j8dni4/hst_9583_i4_acs_wfc_f775w_j8dni4_drc.fits,hst_9583_i4_acs_wfc_f775w_j8dni4_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,3.56e-22,-2.42e-22,1.39e-05,P,F,True
1577,2945,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_10339_eb_acs_wfc_f775w_j91web/hst_10339_eb_acs_wfc_f775w_j91web_drc.fits,hst_10339_eb_acs_wfc_f775w_j91web_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,2.9000000000000004e-26,5.1400000000000004e-26,1.39e-05,P,F,True
1578,2949,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HST/hst_12461_ci_wfc3_ir_f160w_ibwjci/hst_12461_ci_wfc3_ir_f160w_ibwjci_drz.fits,hst_12461_ci_wfc3_ir_f160w_ibwjci_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,9.53e-22,2.26e-21,3.56e-05,P,T,True
1579,2950,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12445_8e_wfc3_ir_f160w/hst_12445_8e_wfc3_ir_f160w_drz.fits,hst_12445_8e_wfc3_ir_f160w_drz,2017-08-29,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,True
1580,2952,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12443_3c_wfc3_ir_f125w/hst_12443_3c_wfc3_ir_f125w_drz.fits,hst_12443_3c_wfc3_ir_f125w_drz,2017-09-10,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,,,True
1581,2953,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12444_4h_wfc3_ir_f160w/hst_12444_4h_wfc3_ir_f160w_drz.fits,hst_12444_4h_wfc3_ir_f160w_drz,2017-08-24,HST,WFC3,F160W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,,True
1582,2954,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_9583_g6_acs_wfc_f775w/hst_9583_g6_acs_wfc_f775w_drz.fits,hst_9583_g6_acs_wfc_f775w_drz,2017-08-26,HST,ACS,,-1.39e-05,0.0,0.0,1.39e-05,,,True
1583,2955,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12445_ad_wfc3_ir_f125w/hst_12445_ad_wfc3_ir_f125w_drz.fits,hst_12445_ad_wfc3_ir_f125w_drz,2017-08-23,HST,WFC3,F125W,-2.5e-05,9.4e-38,9.4e-38,2.5e-05,,,True
1584,2956,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12461_ci_wfc3_ir_f160w/hst_12461_ci_wfc3_ir_f160w_drz.fits,hst_12461_ci_wfc3_ir_f160w_drz,2017-08-12,HST,WFC3,F160W,-2.5e-05,9.4e-38,9.4e-38,2.5e-05,,,True
1585,2957,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12444_4m_wfc3_ir_f125w/hst_12444_4m_wfc3_ir_f125w_drz.fits,hst_12444_4m_wfc3_ir_f125w_drz,2017-08-29,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,,,True
1586,2958,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12445_9a_wfc3_ir_f125w/hst_12445_9a_wfc3_ir_f125w_drz.fits,hst_12445_9a_wfc3_ir_f125w_drz,2017-08-16,HST,WFC3,F125W,-2.5e-05,-6.09e-35,3.7600000000000004e-37,2.5e-05,,,True
1587,2960,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12444_4h_wfc3_ir_f125w/hst_12444_4h_wfc3_ir_f125w_drz.fits,hst_12444_4h_wfc3_ir_f125w_drz,2017-08-24,HST,WFC3,F125W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,,True
1588,2963,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_9583_i5_acs_wfc_f775w/hst_9583_i5_acs_wfc_f775w_drz.fits,hst_9583_i5_acs_wfc_f775w_drz,2017-08-11,HST,ACS,,-1.39e-05,0.0,0.0,1.39e-05,,,True
1589,2964,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12445_ad_wfc3_ir_f160w/hst_12445_ad_wfc3_ir_f160w_drz.fits,hst_12445_ad_wfc3_ir_f160w_drz,2017-08-23,HST,WFC3,F160W,-2.5e-05,9.4e-38,9.4e-38,2.5e-05,,,True
1590,2967,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_9583_c2_acs_wfc_f775w/hst_9583_c2_acs_wfc_f775w_drz.fits,hst_9583_c2_acs_wfc_f775w_drz,2017-09-11,HST,ACS,,-1.39e-05,0.0,0.0,1.39e-05,,,True
1591,2968,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_9583_c3_acs_wfc_f775w/hst_9583_c3_acs_wfc_f775w_drz.fits,hst_9583_c3_acs_wfc_f775w_drz,2017-10-11,HST,ACS,,-1.39e-05,-4.87e-35,0.0,1.39e-05,,,True
1592,2969,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12444_4m_wfc3_ir_f160w/hst_12444_4m_wfc3_ir_f160w_drz.fits,hst_12444_4m_wfc3_ir_f160w_drz,2017-08-29,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,True
1593,2970,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12461_ca_wfc3_ir_f139m/hst_12461_ca_wfc3_ir_f139m_drz.fits,hst_12461_ca_wfc3_ir_f139m_drz,2017-09-10,HST,WFC3,F139M,-2.5e-05,0.0,0.0,2.5e-05,,,True
1594,2971,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12461_cg_wfc3_ir_f125w/hst_12461_cg_wfc3_ir_f125w_drz.fits,hst_12461_cg_wfc3_ir_f125w_drz,2017-09-11,HST,WFC3,F125W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,,True
1595,2972,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_9583_i4_acs_wfc_f775w/hst_9583_i4_acs_wfc_f775w_drz.fits,hst_9583_i4_acs_wfc_f775w_drz,2017-10-11,HST,ACS,,-1.39e-05,4.87e-35,0.0,1.39e-05,,,True
1596,2973,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12444_6m_wfc3_ir_f160w/hst_12444_6m_wfc3_ir_f160w_drz.fits,hst_12444_6m_wfc3_ir_f160w_drz,2017-08-14,HST,WFC3,F160W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,,True
1597,2974,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12445_7m_wfc3_ir_f125w/hst_12445_7m_wfc3_ir_f125w_drz.fits,hst_12445_7m_wfc3_ir_f125w_drz,2017-08-22,HST,WFC3,F125W,-2.5e-05,-1.43e-42,-1.43e-42,2.5e-05,,,True
1598,2975,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12445_9a_wfc3_ir_f160w/hst_12445_9a_wfc3_ir_f160w_drz.fits,hst_12445_9a_wfc3_ir_f160w_drz,2017-08-16,HST,WFC3,F160W,-2.5e-05,-6.09e-35,3.7600000000000004e-37,2.5e-05,,,True
1599,2976,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12461_cb_wfc3_ir_f160w/hst_12461_cb_wfc3_ir_f160w_drz.fits,hst_12461_cb_wfc3_ir_f160w_drz,2017-09-10,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,True
1600,2977,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_9583_f3_acs_wfc_f775w/hst_9583_f3_acs_wfc_f775w_drz.fits,hst_9583_f3_acs_wfc_f775w_drz,2017-08-28,HST,ACS,,-1.39e-05,-4.87e-35,0.0,1.39e-05,,,True
1601,2978,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12443_2c_wfc3_ir_f160w/hst_12443_2c_wfc3_ir_f160w_drz.fits,hst_12443_2c_wfc3_ir_f160w_drz,2017-09-09,HST,WFC3,F160W,-2.5e-05,7.170000000000001e-43,7.170000000000001e-43,2.5e-05,,,True
1602,2979,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12444_6m_wfc3_ir_f125w/hst_12444_6m_wfc3_ir_f125w_drz.fits,hst_12444_6m_wfc3_ir_f125w_drz,2017-08-14,HST,WFC3,F125W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,,True
1603,2980,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_13063_ct_wfc3_ir_f140w/hst_13063_ct_wfc3_ir_f140w_drz.fits,hst_13063_ct_wfc3_ir_f140w_drz,2017-09-10,HST,WFC3,F140W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,,True
1604,2981,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12461_ca_wfc3_ir_f140w/hst_12461_ca_wfc3_ir_f140w_drz.fits,hst_12461_ca_wfc3_ir_f140w_drz,2017-09-10,HST,WFC3,F140W,-2.5e-05,0.0,0.0,2.5e-05,,,True
1605,2982,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12461_cd_wfc3_ir_f153m/hst_12461_cd_wfc3_ir_f153m_drz.fits,hst_12461_cd_wfc3_ir_f153m_drz,2017-09-10,HST,WFC3,F153M,-2.5e-05,9.4e-38,9.4e-38,2.5e-05,,,True
1606,2983,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12442_bg_wfc3_ir_f105w/hst_12442_bg_wfc3_ir_f105w_drz.fits,hst_12442_bg_wfc3_ir_f105w_drz,2017-10-19,HST,WFC3,F105W,-2.5e-05,0.0,0.0,2.5e-05,,,True
1607,2985,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12445_8e_wfc3_ir_f125w/hst_12445_8e_wfc3_ir_f125w_drz.fits,hst_12445_8e_wfc3_ir_f125w_drz,2017-08-29,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,,,True
1608,2986,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_9583_d5_acs_wfc_f775w/hst_9583_d5_acs_wfc_f775w_drz.fits,hst_9583_d5_acs_wfc_f775w_drz,2017-08-23,HST,ACS,,-1.39e-05,4.78e-38,1.84e-40,1.39e-05,,,True
1609,2987,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12461_ci_wfc3_ir_f125w/hst_12461_ci_wfc3_ir_f125w_drz.fits,hst_12461_ci_wfc3_ir_f125w_drz,2017-08-12,HST,WFC3,F125W,-2.5e-05,9.4e-38,9.4e-38,2.5e-05,,,True
1610,2988,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12445_7m_wfc3_ir_f160w/hst_12445_7m_wfc3_ir_f160w_drz.fits,hst_12445_7m_wfc3_ir_f160w_drz,2017-08-22,HST,WFC3,F160W,-2.5e-05,-1.43e-42,-1.43e-42,2.5e-05,,,True
1611,2989,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12443_3c_wfc3_ir_f160w/hst_12443_3c_wfc3_ir_f160w_drz.fits,hst_12443_3c_wfc3_ir_f160w_drz,2017-09-10,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,,True
1612,2990,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12461_cg_wfc3_ir_f160w/hst_12461_cg_wfc3_ir_f160w_drz.fits,hst_12461_cg_wfc3_ir_f160w_drz,2017-09-11,HST,WFC3,F160W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,,True
1613,2992,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12443_2c_wfc3_ir_f125w/hst_12443_2c_wfc3_ir_f125w_drz.fits,hst_12443_2c_wfc3_ir_f125w_drz,2017-09-09,HST,WFC3,F125W,-2.5e-05,7.170000000000001e-43,7.170000000000001e-43,2.5e-05,,,True
1614,2993,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12461_cc_wfc3_ir_f127m/hst_12461_cc_wfc3_ir_f127m_drz.fits,hst_12461_cc_wfc3_ir_f127m_drz,2017-09-10,HST,WFC3,F127M,-2.5e-05,0.0,0.0,2.5e-05,,,True
1615,2994,colfax,/astro/armin/bhoomika/pantheon_data_folder/colfax/mastDownload/HLA/hst_12461_cb_wfc3_ir_f125w/hst_12461_cb_wfc3_ir_f125w_drz.fits,hst_12461_cb_wfc3_ir_f125w_drz,2017-09-10,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,,,True
1616,2995,2000dk,/astro/armin/bhoomika/pantheon_data_folder/2000dk/mastDownload/HST/hst_14219_03_wfc3_ir_f110w_icv403/hst_14219_03_wfc3_ir_f110w_icv403_drz.fits,hst_14219_03_wfc3_ir_f110w_icv403_drz,2024-11-09,HST,WFC3,F110W,-3.56e-05,-2.54e-22,-7.5e-24,3.56e-05,,,True
1617,2996,wilson,/astro/armin/bhoomika/pantheon_data_folder/wilson/mastDownload/HST/hst_12099_w8_wfc3_ir_f160w_ibfuw8/hst_12099_w8_wfc3_ir_f160w_ibfuw8_drz.fits,hst_12099_w8_wfc3_ir_f160w_ibfuw8_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,2.1e-21,1.72e-21,3.56e-05,P,F,True
1618,3002,wilson,/astro/armin/bhoomika/pantheon_data_folder/wilson/mastDownload/HST/hst_12328_12_wfc3_ir_f140w_ibhm12/hst_12328_12_wfc3_ir_f140w_ibhm12_drz.fits,hst_12328_12_wfc3_ir_f140w_ibhm12_drz,2024-11-09,HST,WFC3,F140W,-3.56e-05,-4.270000000000001e-27,2.0100000000000003e-27,3.56e-05,P,T,True
1619,3021,wilson,/astro/armin/bhoomika/pantheon_data_folder/wilson/mastDownload/HST/hst_12099_w4_wfc3_ir_f125w_ibfuw4/hst_12099_w4_wfc3_ir_f125w_ibfuw4_drz.fits,hst_12099_w4_wfc3_ir_f125w_ibfuw4_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-1.2600000000000002e-21,-1.3e-21,3.56e-05,P,T,True
1620,3025,wilson,/astro/armin/bhoomika/pantheon_data_folder/wilson/mastDownload/HST/hst_12099_w9_wfc3_ir_f160w_ibfuw9/hst_12099_w9_wfc3_ir_f160w_ibfuw9_drz.fits,hst_12099_w9_wfc3_ir_f160w_ibfuw9_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-1.02e-21,-2.36e-21,3.56e-05,P,T,True
1621,3030,wilson,/astro/armin/bhoomika/pantheon_data_folder/wilson/mastDownload/HST/hst_12099_w2_wfc3_ir_f160w_ibfuw2/hst_12099_w2_wfc3_ir_f160w_ibfuw2_drz.fits,hst_12099_w2_wfc3_ir_f160w_ibfuw2_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,2.07e-21,1.3e-21,3.56e-05,P,T,True
1622,3034,wilson,/astro/armin/bhoomika/pantheon_data_folder/wilson/mastDownload/HST/hst_12099_wd_wfc3_ir_f125w_ibfuwd/hst_12099_wd_wfc3_ir_f125w_ibfuwd_drz.fits,hst_12099_wd_wfc3_ir_f125w_ibfuwd_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,4.34e-22,1.24e-21,3.56e-05,P,T,True
