SNID,filename,File_key,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2,RA_SN,Dec_SN,filenameshort,Galaxy_Key,RA_Galaxy,Dec_Galaxy,Position_Angle,Major_Axis,Minor_Axis,Kron_Radius,Mag,Mag_Error,Flux,Flux_Error,CXX,CXY,CYY,a_pixels,b_pixels,theta_deg,PA_deg,theta_rad,a_arcsec,b_arcsec
Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_1b_wfc3_ir_f125w/hst_11563_1b_wfc3_ir_f125w_drz.fits,hst_11563_1b_wfc3_ir_f125w_drz,2017-09-10,HST,WFC3,F125W,-2.4999999999999e-05,1.88079096131566e-37,1.88079096131566e-37,2.49999999999999e-05,,,hst_11563_1b_wfc3_ir_f125w_drz.fits,,,,,,,,,,,,,,,,,,,,,
Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12062_ej_wfc3_ir_f160w/hst_12062_ej_wfc3_ir_f160w_drz.fits,hst_12062_ej_wfc3_ir_f160w_drz,2017-09-11,HST,WFC3,F160W,-2.4999999999999e-05,0.0,0.0,2.49999999999999e-05,,,hst_12062_ej_wfc3_ir_f160w_drz.fits,,,,,,,,,,,,,,,,,,,,,
Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_1e_wfc3_ir_f160w/hst_11563_1e_wfc3_ir_f160w_drz.fits,hst_11563_1e_wfc3_ir_f160w_drz,2017-08-17,HST,WFC3,F160W,-2.4999999999999e-05,0.0,0.0,2.49999999999999e-05,,,hst_11563_1e_wfc3_ir_f160w_drz.fits,,,,,,,,,,,,,,,,,,,,,
Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_0b_wfc3_ir_f105w/hst_11563_0b_wfc3_ir_f105w_drz.fits,hst_11563_0b_wfc3_ir_f105w_drz,2017-09-09,HST,WFC3,F105W,-2.4999999999999e-05,-1.8807909613156e-37,-1.8807909613156e-37,2.49999999999999e-05,,,hst_11563_0b_wfc3_ir_f105w_drz.fits,,,,,,,,,,,,,,,,,,,,,
Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_40_wfc3_ir_f105w/hst_12498_40_wfc3_ir_f105w_drz.fits,hst_12498_40_wfc3_ir_f105w_drz,2017-10-19,HST,WFC3,F105W,-2.5e-05,0.0,0.0,2.50000000000009e-05,,,hst_12498_40_wfc3_ir_f105w_drz.fits,,,,,,,,,,,,,,,,,,,,,
Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_41_wfc3_ir_f105w/hst_12498_41_wfc3_ir_f105w_drz.fits,hst_12498_41_wfc3_ir_f105w_drz,2017-10-23,HST,WFC3,F105W,-2.4999999999999e-05,-1.8807909613156e-37,-1.8807909613156e-37,2.49999999999999e-05,,,hst_12498_41_wfc3_ir_f105w_drz.fits,,,,,,,,,,,,,,,,,,,,,
Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_11_wfc3_ir_f160w/hst_12498_11_wfc3_ir_f160w_drz.fits,hst_12498_11_wfc3_ir_f160w_drz,2017-09-10,HST,WFC3,F160W,-2.4999999999999e-05,0.0,0.0,2.49999999999999e-05,,,hst_12498_11_wfc3_ir_f160w_drz.fits,,,,,,,,,,,,,,,,,,,,,
Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_58_wfc3_ir_f140w/hst_12498_58_wfc3_ir_f140w_drz.fits,hst_12498_58_wfc3_ir_f140w_drz,2017-08-24,HST,WFC3,F140W,-2.4999999999999e-05,1.88079096131566e-37,1.88079096131566e-37,2.49999999999999e-05,,,hst_12498_58_wfc3_ir_f140w_drz.fits,,,,,,,,,,,,,,,,,,,,,
Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_26_wfc3_ir_f160w/hst_11563_26_wfc3_ir_f160w_drz.fits,hst_11563_26_wfc3_ir_f160w_drz,2017-08-27,HST,WFC3,F160W,-2.4999999999999e-05,1.88079096131566e-37,1.88079096131566e-37,2.49999999999999e-05,,,hst_11563_26_wfc3_ir_f160w_drz.fits,,,,,,,,,,,,,,,,,,,,,
Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12062_e3_wfc3_ir_f125w/hst_12062_e3_wfc3_ir_f125w_drz.fits,hst_12062_e3_wfc3_ir_f125w_drz,2017-09-11,HST,WFC3,F125W,-2.4999999999999e-05,-1.8807909613156e-37,-1.8807909613156e-37,2.49999999999999e-05,,,hst_12062_e3_wfc3_ir_f125w_drz.fits,,,,,,,,,,,,,,,,,,,,,
Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_2d_wfc3_ir_f160w/hst_11563_2d_wfc3_ir_f160w_drz.fits,hst_11563_2d_wfc3_ir_f160w_drz,2017-08-29,HST,WFC3,F160W,-2.5e-05,-6.0937627146627e-35,3.76158192263132e-37,2.50000000000009e-05,,,hst_11563_2d_wfc3_ir_f160w_drz.fits,,,,,,,,,,,,,,,,,,,,,
Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_37_wfc3_ir_f105w/hst_12498_37_wfc3_ir_f105w_drz.fits,hst_12498_37_wfc3_ir_f105w_drz,2017-10-19,HST,WFC3,F105W,-2.4999999999999e-05,0.0,0.0,2.49999999999999e-05,,,hst_12498_37_wfc3_ir_f105w_drz.fits,,,,,,,,,,,,,,,,,,,,,
Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12062_e3_wfc3_ir_f160w/hst_12062_e3_wfc3_ir_f160w_drz.fits,hst_12062_e3_wfc3_ir_f160w_drz,2017-09-11,HST,WFC3,F160W,-2.4999999999999e-05,-1.8807909613156e-37,-1.8807909613156e-37,2.49999999999999e-05,,,hst_12062_e3_wfc3_ir_f160w_drz.fits,,,,,,,,,,,,,,,,,,,,,
Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_05_wfc3_ir_f105w/hst_11563_05_wfc3_ir_f105w_drz.fits,hst_11563_05_wfc3_ir_f105w_drz,2017-08-15,HST,WFC3,F105W,-2.4999999999999e-05,0.0,0.0,2.49999999999999e-05,,,hst_11563_05_wfc3_ir_f105w_drz.fits,,,,,,,,,,,,,,,,,,,,,
Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12099_np_wfc3_ir_f125w/hst_12099_np_wfc3_ir_f125w_drz.fits,hst_12099_np_wfc3_ir_f125w_drz,2017-09-11,HST,WFC3,F125W,-2.4999999999999e-05,0.0,0.0,2.49999999999999e-05,,,hst_12099_np_wfc3_ir_f125w_drz.fits,,,,,,,,,,,,,,,,,,,,,
Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12099_bo_wfc3_ir_f127m/hst_12099_bo_wfc3_ir_f127m_drz.fits,hst_12099_bo_wfc3_ir_f127m_drz,2017-09-10,HST,WFC3,F127M,-2.4999999999999e-05,0.0,0.0,2.49999999999999e-05,,,hst_12099_bo_wfc3_ir_f127m_drz.fits,,,,,,,,,,,,,,,,,,,,,
Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_24_wfc3_ir_f105w/hst_12498_24_wfc3_ir_f105w_drz.fits,hst_12498_24_wfc3_ir_f105w_drz,2017-08-24,HST,WFC3,F105W,-2.4999999999999e-05,-1.8807909613156e-37,-1.8807909613156e-37,2.49999999999999e-05,,,hst_12498_24_wfc3_ir_f105w_drz.fits,,,,,,,,,,,,,,,,,,,,,
